BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
1601012215	2	29.5417	-1.9842	4	1601	11	336	16
1601012216	3	29.5429	-1.9839	5	1601	11	336	16
1601012217	2	29.5426	-1.9838	4	1601	11	336	16
1601012229	2	29.541	-1.9843	4	1601	11	336	16
1601012230	2	29.5409	-1.9843	4	1601	11	336	16
1601012234	1	29.5382	-1.984	3	1601	11	336	16
1601012235	2	29.5386	-1.9839	4	1601	11	336	16
1601012236	4	29.5375	-1.9837	5	1601	11	336	16
1601012237	2	29.5381	-1.9837	4	1601	11	336	16
1601012238	2	29.5375	-1.9836	4	1601	11	336	16
1601012239	2	29.5412	-1.9841	4	1601	11	336	16
1601012240	2	29.5408	-1.984	4	1601	11	336	16
1601012241	1	29.5407	-1.9838	3	1601	11	336	16
1601012242	2	29.5411	-1.9838	4	1601	11	336	16
1601012243	2	29.5405	-1.9837	4	1601	11	336	16
1601012244	2	29.5405	-1.9835	4	1601	11	336	16
1601012245	1	29.5407	-1.9835	3	1601	11	336	16
1601012246	3	29.5413	-1.9835	5	1601	11	336	16
1601012247	2	29.5413	-1.9834	4	1601	11	336	16
1601012248	2	29.5406	-1.9834	4	1601	11	336	16
1601012249	2	29.5403	-1.9833	4	1601	11	336	16
1601012250	1	29.5414	-1.983	3	1601	11	336	16
1601012251	2	29.543	-1.9838	4	1601	11	336	16
1601012252	2	29.5429	-1.9838	4	1601	11	336	16
1601012253	2	29.5417	-1.9834	4	1601	11	336	16
1601012254	2	29.5417	-1.9834	4	1601	11	336	16
1601012255	4	29.5417	-1.9832	5	1601	11	336	16
1601012256	2	29.5416	-1.9832	4	1601	11	336	16
1601012257	2	29.542	-1.9828	4	1601	11	336	16
1601012258	1	29.542	-1.9825	3	1601	11	336	16
1601012259	2	29.5416	-1.9823	4	1601	11	336	16
1601012260	1	29.5408	-1.9828	3	1601	11	336	16
1601012261	2	29.5404	-1.9828	4	1601	11	336	16
1601012262	2	29.5394	-1.9828	4	1601	11	336	16
1601012263	2	29.5407	-1.9828	4	1601	11	336	16
1601012264	2	29.5412	-1.9825	4	1601	11	336	16
1601012265	3	29.5402	-1.9825	5	1601	11	336	16
1601012266	2	29.5403	-1.9825	4	1601	11	336	16
1601012267	2	29.5402	-1.9824	4	1601	11	336	16
1601012276	2	29.5443	-1.9844	4	1601	11	336	16
1601012277	1	29.5447	-1.9843	3	1601	11	336	16
1601012278	2	29.5448	-1.9842	4	1601	11	336	16
1601012279	2	29.5444	-1.9841	4	1601	11	336	16
1601012280	1	29.5453	-1.9841	3	1601	11	336	16
1601012308	1	29.5461	-1.9843	3	1601	11	336	16
1601012309	2	29.5458	-1.9843	4	1601	11	336	16
1601012310	2	29.5457	-1.9843	4	1601	11	336	16
1601012313	2	29.546	-1.9842	4	1601	11	336	16
1601012315	2	29.5461	-1.9842	4	1601	11	336	16
1601012316	1	29.5456	-1.9842	3	1601	11	336	16
1601012318	2	29.5462	-1.9842	4	1601	11	336	16
1601012319	2	29.5458	-1.9842	4	1601	11	336	16
1601012320	2	29.5458	-1.9842	4	1601	11	336	16
1601012321	2	29.5457	-1.9842	4	1601	11	336	16
1601012323	1	29.546	-1.9841	3	1601	11	336	16
1601012324	1	29.5458	-1.9841	3	1601	11	336	16
1601012326	2	29.5457	-1.9841	4	1601	11	336	16
1601012329	1	29.5438	-1.9841	3	1601	11	336	16
1601012330	2	29.5453	-1.9841	4	1601	11	336	16
1601012331	2	29.5439	-1.9841	4	1601	11	336	16
1601012332	1	29.5434	-1.984	3	1601	11	336	16
1601012333	1	29.5455	-1.984	3	1601	11	336	16
1601012334	2	29.5451	-1.984	4	1601	11	336	16
1601012335	2	29.5449	-1.984	4	1601	11	336	16
1601012336	1	29.5454	-1.984	3	1601	11	336	16
1601012337	1	29.5453	-1.984	3	1601	11	336	16
1601012338	2	29.5446	-1.984	4	1601	11	336	16
1601012339	1	29.5444	-1.984	3	1601	11	336	16
1601012340	2	29.5441	-1.984	4	1601	11	336	16
1601012347	2	29.5452	-1.9839	4	1601	11	336	16
1601012348	1	29.5451	-1.9839	3	1601	11	336	16
1601012349	2	29.5449	-1.9839	4	1601	11	336	16
1601012350	1	29.5442	-1.9839	3	1601	11	336	16
1601012351	1	29.5444	-1.9839	3	1601	11	336	16
1601012352	2	29.5445	-1.9839	4	1601	11	336	16
1601012353	2	29.5445	-1.9839	4	1601	11	336	16
1601012354	1	29.5463	-1.9839	3	1601	11	336	16
1601012357	1	29.5465	-1.9839	3	1601	11	336	16
1601012360	1	29.546	-1.9839	3	1601	11	336	16
1601012361	2	29.5464	-1.9839	4	1601	11	336	16
1601012363	1	29.5459	-1.9838	3	1601	11	336	16
1601012364	2	29.5464	-1.9838	4	1601	11	336	16
1601012365	1	29.5463	-1.9837	3	1601	11	336	16
1601012366	1	29.5462	-1.9837	3	1601	11	336	16
1601012367	1	29.5466	-1.9837	3	1601	11	336	16
1601012368	2	29.546	-1.9837	4	1601	11	336	16
1601012372	2	29.5458	-1.9837	4	1601	11	336	16
1601012373	2	29.5467	-1.9836	4	1601	11	336	16
1601012374	1	29.546	-1.9836	3	1601	11	336	16
1601012375	1	29.5441	-1.9837	3	1601	11	336	16
1601012376	1	29.544	-1.9836	3	1601	11	336	16
1601012377	2	29.5439	-1.9836	4	1601	11	336	16
1601012378	2	29.5443	-1.9836	4	1601	11	336	16
1601012379	1	29.5441	-1.9835	3	1601	11	336	16
1601012380	2	29.5457	-1.9836	4	1601	11	336	16
1601012381	2	29.5458	-1.9836	4	1601	11	336	16
1601012382	1	29.5457	-1.9835	3	1601	11	336	16
1601012383	1	29.5459	-1.9835	3	1601	11	336	16
1601012384	1	29.5465	-1.9835	3	1601	11	336	16
1601012385	2	29.5461	-1.9835	4	1601	11	336	16
1601012386	2	29.5467	-1.9835	4	1601	11	336	16
1601012387	2	29.5456	-1.9835	4	1601	11	336	16
1601012388	2	29.5445	-1.9835	4	1601	11	336	16
1601012389	2	29.5455	-1.9835	4	1601	11	336	16
1601012390	2	29.544	-1.9835	4	1601	11	336	16
1601012391	2	29.5455	-1.9834	4	1601	11	336	16
1601012392	2	29.5441	-1.9834	4	1601	11	336	16
1601012393	2	29.5451	-1.9834	4	1601	11	336	16
1601012394	2	29.5454	-1.9834	4	1601	11	336	16
1601012395	2	29.5445	-1.9834	4	1601	11	336	16
1601012396	1	29.5453	-1.9834	3	1601	11	336	16
1601012398	2	29.5463	-1.9834	4	1601	11	336	16
1601012399	2	29.5457	-1.9834	4	1601	11	336	16
1601012400	2	29.5463	-1.9834	4	1601	11	336	16
1601012402	2	29.5457	-1.9834	4	1601	11	336	16
1601012403	2	29.546	-1.9833	4	1601	11	336	16
1601012405	2	29.5459	-1.9833	4	1601	11	336	16
1601012428	2	29.5371	-1.9825	4	1601	11	336	16
1601012429	2	29.537	-1.9817	4	1601	11	336	16
1601012430	2	29.5371	-1.9811	4	1601	11	336	16
1601012454	3	29.5326	-1.9796	5	1601	2	336	16
1601012455	2	29.537	-1.9811	4	1601	11	336	16
1601012456	2	29.5369	-1.981	4	1601	11	336	16
1601012457	1	29.5373	-1.9803	3	1601	11	336	16
1601012458	2	29.5361	-1.9798	4	1601	11	336	16
1601012459	2	29.536	-1.9798	4	1601	11	336	16
1601012460	1	29.5364	-1.9798	3	1601	11	336	16
1601012461	2	29.5355	-1.9795	4	1601	11	336	16
1601012462	2	29.5354	-1.9794	4	1601	11	336	16
1601012463	2	29.5355	-1.9794	4	1601	11	336	16
1601012465	2	29.5309	-1.9792	4	1601	2	336	16
1601012466	1	29.5312	-1.9792	3	1601	2	336	16
1601012467	3	29.5313	-1.979	5	1601	2	336	16
1601012468	2	29.5308	-1.9789	4	1601	2	336	16
1601012469	2	29.5345	-1.981	4	1601	2	336	16
1601012470	2	29.5347	-1.9805	4	1601	11	336	16
1601012471	1	29.535	-1.9799	3	1601	11	336	16
1601012472	2	29.5351	-1.9799	4	1601	11	336	16
1601012473	2	29.5353	-1.9792	4	1601	11	336	16
1601012474	2	29.5353	-1.9791	4	1601	11	336	16
1601012475	1	29.5399	-1.9824	3	1601	11	336	16
1601012476	2	29.5409	-1.9823	4	1601	11	336	16
1601012477	2	29.5408	-1.9823	4	1601	11	336	16
1601012478	2	29.5396	-1.9822	4	1601	11	336	16
1601012479	2	29.5413	-1.982	4	1601	11	336	16
1601012480	1	29.5385	-1.9829	3	1601	11	336	16
1601012481	1	29.5391	-1.9826	3	1601	11	336	16
1601012482	2	29.5375	-1.9826	4	1601	11	336	16
1601012483	2	29.5385	-1.9818	4	1601	11	336	16
1601012484	2	29.5391	-1.9814	4	1601	11	336	16
1601012485	2	29.5391	-1.9814	4	1601	11	336	16
1601012486	2	29.5402	-1.982	4	1601	11	336	16
1601012487	2	29.5401	-1.9819	4	1601	11	336	16
1601012488	2	29.5413	-1.9817	4	1601	11	336	16
1601012489	2	29.5413	-1.9816	4	1601	11	336	16
1601012490	2	29.5399	-1.9816	4	1601	11	336	16
1601012491	1	29.5412	-1.9816	3	1601	11	336	16
1601012492	1	29.5398	-1.9815	3	1601	11	336	16
1601012493	2	29.5407	-1.9814	4	1601	11	336	16
1601012494	2	29.5411	-1.9814	4	1601	11	336	16
1601012495	2	29.5409	-1.9813	4	1601	11	336	16
1601012496	2	29.5395	-1.9812	4	1601	11	336	16
1601012497	2	29.5402	-1.9811	4	1601	11	336	16
1601012498	2	29.5415	-1.9823	4	1601	11	336	16
1601012499	2	29.5421	-1.9822	4	1601	11	336	16
1601012500	2	29.5418	-1.9821	4	1601	11	336	16
1601012501	2	29.5418	-1.982	4	1601	11	336	16
1601012502	8	29.5419	-1.9803	2	1601	11	336	16
1601012503	2	29.5381	-1.9814	4	1601	11	336	16
1601012504	2	29.538	-1.9813	4	1601	11	336	16
1601012505	2	29.5391	-1.9813	4	1601	11	336	16
1601012506	1	29.5381	-1.9813	3	1601	11	336	16
1601012507	2	29.5376	-1.9813	4	1601	11	336	16
1601012508	2	29.5374	-1.9812	4	1601	11	336	16
1601012509	2	29.5391	-1.9809	4	1601	11	336	16
1601012510	2	29.5379	-1.9806	4	1601	11	336	16
1601012511	3	29.5407	-1.9811	5	1601	11	336	16
1601012512	2	29.54	-1.981	4	1601	11	336	16
1601012513	2	29.5397	-1.9809	4	1601	11	336	16
1601012514	2	29.5398	-1.9809	4	1601	11	336	16
1601012515	2	29.5397	-1.9809	4	1601	11	336	16
1601012516	2	29.541	-1.9807	4	1601	11	336	16
1601012517	2	29.5395	-1.9807	4	1601	11	336	16
1601012518	1	29.5404	-1.9806	3	1601	11	336	16
1601012519	2	29.541	-1.9804	4	1601	11	336	16
1601012520	2	29.5411	-1.9803	4	1601	11	336	16
1601012521	2	29.5393	-1.9805	4	1601	11	336	16
1601012522	2	29.538	-1.9805	4	1601	11	336	16
1601012523	2	29.5392	-1.9805	4	1601	11	336	16
1601012524	2	29.5391	-1.9804	4	1601	11	336	16
1601012525	2	29.5391	-1.9804	4	1601	11	336	16
1601012526	3	29.5382	-1.9804	5	1601	11	336	16
1601012527	1	29.5381	-1.9803	3	1601	11	336	16
1601012528	1	29.5382	-1.9803	3	1601	11	336	16
1601012529	2	29.541	-1.9803	4	1601	11	336	16
1601012530	1	29.5411	-1.9802	3	1601	11	336	16
1601012531	2	29.5405	-1.9801	4	1601	11	336	16
1601012532	1	29.541	-1.98	3	1601	11	336	16
1601012533	2	29.5395	-1.98	4	1601	11	336	16
1601012534	1	29.5413	-1.98	3	1601	11	336	16
1601012535	1	29.5395	-1.98	3	1601	11	336	16
1601012536	2	29.5396	-1.98	4	1601	11	336	16
1601012537	2	29.5411	-1.9799	4	1601	11	336	16
1601012538	2	29.5448	-1.9834	4	1601	11	336	16
1601012539	2	29.5446	-1.9834	4	1601	11	336	16
1601012540	1	29.5447	-1.9834	3	1601	11	336	16
1601012541	1	29.5451	-1.9833	3	1601	11	336	16
1601012542	2	29.544	-1.9833	4	1601	11	336	16
1601012543	1	29.5452	-1.9833	3	1601	11	336	16
1601012544	2	29.5453	-1.983	4	1601	11	336	16
1601012545	2	29.5455	-1.9821	4	1601	11	336	16
1601012546	2	29.5461	-1.9829	4	1601	11	336	16
1601012547	2	29.546	-1.9829	4	1601	11	336	16
1601012548	2	29.5463	-1.9828	4	1601	11	336	16
1601012549	2	29.5464	-1.9828	4	1601	11	336	16
1601012550	1	29.5465	-1.9827	3	1601	11	336	16
1601012551	2	29.5468	-1.9826	4	1601	11	336	16
1601012552	1	29.5468	-1.9826	3	1601	11	336	16
1601012553	1	29.5463	-1.9822	3	1601	11	336	16
1601012554	3	29.5467	-1.9821	5	1601	11	336	16
1601012555	1	29.5467	-1.9821	3	1601	11	336	16
1601012556	2	29.5456	-1.9821	4	1601	11	336	16
1601012557	2	29.5457	-1.9817	4	1601	11	336	16
1601012558	2	29.5461	-1.9816	4	1601	11	336	16
1601012559	2	29.5462	-1.9815	4	1601	11	336	16
1601012562	1	29.5491	-1.9798	3	1601	11	336	16
1601012563	2	29.5494	-1.9797	4	1601	11	336	16
1601012564	2	29.5493	-1.9797	4	1601	11	336	16
1601012565	1	29.5451	-1.9816	3	1601	11	336	16
1601012567	3	29.5449	-1.9813	5	1601	11	336	16
1601012568	1	29.5448	-1.9799	3	1601	11	336	16
1601012569	2	29.5447	-1.9798	4	1601	11	336	16
1601012570	2	29.5447	-1.9797	4	1601	11	336	16
1601012571	1	29.5454	-1.9795	3	1601	11	336	16
1601012572	2	29.5446	-1.9795	4	1601	11	336	16
1601012573	2	29.5463	-1.9811	4	1601	11	336	16
1601012574	2	29.546	-1.9809	4	1601	11	336	16
1601012575	2	29.5466	-1.9808	4	1601	11	336	16
1601012576	2	29.5472	-1.9784	4	1601	11	336	16
1601012577	2	29.5466	-1.9779	4	1601	11	336	16
1601012578	2	29.5462	-1.9775	4	1601	11	336	16
1601012579	2	29.5454	-1.9795	4	1601	11	336	16
1601012580	2	29.5445	-1.9794	4	1601	11	336	16
1601012581	2	29.5454	-1.9793	4	1601	11	336	16
1601012582	2	29.5454	-1.9792	4	1601	11	336	16
1601012583	2	29.5439	-1.9784	4	1601	11	336	16
1601012584	2	29.5478	-1.9796	4	1601	11	336	16
1601012586	2	29.5494	-1.9783	4	1601	11	336	16
1601012587	1	29.5495	-1.9772	3	1601	11	336	16
1601012588	3	29.5495	-1.9772	5	1601	11	336	16
1601012589	2	29.5495	-1.9771	4	1601	11	336	16
1601012590	2	29.5495	-1.9769	4	1601	11	336	16
1601012591	2	29.5435	-1.9783	4	1601	11	336	16
1601012592	3	29.5434	-1.9783	5	1601	11	336	16
1601012593	2	29.5435	-1.9775	4	1601	11	336	16
1601012594	2	29.545	-1.977	4	1601	11	336	16
1601012595	2	29.5442	-1.977	4	1601	11	336	16
1601012596	1	29.5499	-1.9773	3	1601	11	336	16
1601012597	1	29.5503	-1.9772	3	1601	11	336	16
1601012598	1	29.5501	-1.9771	3	1601	11	336	16
1601012599	1	29.5499	-1.977	3	1601	11	336	16
1601012600	1	29.5378	-1.9801	3	1601	11	336	16
