BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
1301008904	2	29.3101	-1.9427	4	1301	1	547	13
1301008905	2	29.3102	-1.9426	4	1301	1	547	13
1301008906	2	29.3135	-1.9344	4	1301	1	547	13
1301008907	2	29.3093	-1.943	4	1301	1	547	13
1301008908	2	29.31	-1.9427	4	1301	1	547	13
1301008909	1	29.3098	-1.9425	3	1301	1	547	13
1301008910	2	29.3069	-1.9411	4	1301	1	547	13
1301008911	3	29.309	-1.9404	5	1301	1	547	13
1301008912	3	29.3105	-1.9423	5	1301	1	547	13
1301008913	1	29.3106	-1.9423	3	1301	1	547	13
1301008914	2	29.3103	-1.9423	4	1301	1	547	13
1301008915	2	29.3105	-1.9422	4	1301	1	547	13
1301008916	1	29.3106	-1.9421	3	1301	1	547	13
1301008917	1	29.3114	-1.9417	3	1301	1	547	13
1301008918	1	29.3115	-1.9413	3	1301	1	547	13
1301008919	3	29.3109	-1.9402	5	1301	1	547	13
1301008920	2	29.3103	-1.94	4	1301	1	547	13
1301008921	1	29.3103	-1.9399	3	1301	1	547	13
1301008922	2	29.3101	-1.9398	4	1301	1	547	13
1301008923	2	29.3108	-1.9396	4	1301	1	547	13
1301008924	2	29.3107	-1.9396	4	1301	1	547	13
1301008925	1	29.3111	-1.9395	3	1301	1	547	13
1301008926	2	29.3106	-1.9394	4	1301	1	547	13
1301008927	3	29.3108	-1.9386	5	1301	1	547	13
1301008928	2	29.3068	-1.9394	4	1301	1	547	13
1301008929	4	29.3097	-1.9394	5	1301	1	547	13
1301008930	2	29.307	-1.939	4	1301	1	547	13
1301008931	1	29.3087	-1.9385	3	1301	1	547	13
1301008933	4	29.3125	-1.9374	5	1301	1	547	13
1301008934	2	29.3117	-1.937	4	1301	1	547	13
1301008935	2	29.3108	-1.9363	4	1301	1	547	13
1301008936	2	29.3117	-1.9361	4	1301	1	547	13
1301008937	2	29.3101	-1.9341	4	1301	1	547	13
1301008938	1	29.3079	-1.9364	3	1301	1	547	13
1301008939	2	29.3086	-1.936	4	1301	1	547	13
1301008940	2	29.3088	-1.9359	4	1301	1	547	13
1301008941	2	29.3084	-1.9353	4	1301	1	547	13
1301008942	1	29.3081	-1.9347	3	1301	1	547	13
1301008943	2	29.3082	-1.9347	4	1301	1	547	13
1301008944	2	29.3086	-1.9345	4	1301	1	547	13
1301008945	1	29.3046	-1.9426	3	1301	1	547	13
1301008946	3	29.2982	-1.9371	5	1301	1	547	13
1301008947	2	29.2984	-1.9371	4	1301	1	547	13
1301008948	2	29.2982	-1.9371	4	1301	1	547	13
1301008949	3	29.298	-1.9368	5	1301	1	547	13
1301008950	1	29.306	-1.9422	3	1301	1	547	13
1301008951	1	29.3057	-1.9421	3	1301	1	547	13
1301008952	3	29.3056	-1.942	5	1301	1	547	13
1301008953	4	29.3041	-1.9419	5	1301	1	547	13
1301008954	2	29.305	-1.9419	4	1301	1	547	13
1301008958	2	29.3185	-1.9303	4	1301	2	547	13
1301008959	2	29.3186	-1.9302	4	1301	2	547	13
1301008960	2	29.3186	-1.9301	4	1301	2	547	13
1301014634	3	29.146	-1.9353	5	1301	1	548	13
1301014635	2	29.1457	-1.9352	4	1301	1	548	13
1301014639	1	29.1497	-1.9341	3	1301	1	548	13
1301014640	2	29.1488	-1.9336	4	1301	1	548	13
1301014641	2	29.1488	-1.9333	4	1301	1	548	13
1301014642	1	29.1478	-1.9331	3	1301	1	548	13
1301014643	1	29.1488	-1.9331	3	1301	1	548	13
1301014644	1	29.1487	-1.9331	3	1301	1	548	13
1301014645	1	29.1476	-1.933	3	1301	1	548	13
1301014646	1	29.1484	-1.933	3	1301	1	548	13
1301014647	3	29.1489	-1.9329	5	1301	1	548	13
1301014649	1	29.1454	-1.9327	3	1301	1	548	13
1301014650	2	29.147	-1.9327	4	1301	1	548	13
1301014651	2	29.1469	-1.9327	4	1301	1	548	13
1301014653	1	29.1455	-1.9327	3	1301	1	548	13
1301014654	4	29.1448	-1.9326	5	1301	1	548	13
1301014655	1	29.1456	-1.9326	3	1301	1	548	13
1301014656	1	29.147	-1.9325	3	1301	1	548	13
1301014657	1	29.1458	-1.9324	3	1301	1	548	13
1301014658	1	29.1459	-1.9323	3	1301	1	548	13
1301014660	2	29.1477	-1.9322	4	1301	1	548	13
1301014661	1	29.146	-1.9322	3	1301	1	548	13
1301014662	1	29.1451	-1.9321	3	1301	1	548	13
1301014663	1	29.1452	-1.9321	3	1301	1	548	13
1301014664	1	29.1465	-1.932	3	1301	1	548	13
1301014665	1	29.1454	-1.932	3	1301	1	548	13
1301014666	18	29.1449	-1.9319	1	1301	1	548	13
1301014667	1	29.1455	-1.9319	3	1301	1	548	13
1301014668	1	29.146	-1.9319	3	1301	1	548	13
1301014669	1	29.1465	-1.9318	3	1301	1	548	13
1301014670	1	29.1448	-1.9318	3	1301	1	548	13
1301014671	1	29.1466	-1.9317	3	1301	1	548	13
1301014672	1	29.1459	-1.9317	3	1301	1	548	13
1301014673	1	29.1448	-1.9317	3	1301	1	548	13
1301014674	1	29.1452	-1.9316	3	1301	1	548	13
1301014675	1	29.1465	-1.9316	3	1301	1	548	13
1301014676	1	29.1459	-1.9316	3	1301	1	548	13
1301014677	1	29.1451	-1.9315	3	1301	1	548	13
1301014678	1	29.1457	-1.9315	3	1301	1	548	13
1301014679	1	29.1451	-1.9314	3	1301	1	548	13
1301014680	1	29.1456	-1.9313	3	1301	1	548	13
1301014681	1	29.1455	-1.9312	3	1301	1	548	13
1301014682	12	29.1454	-1.9311	1	1301	1	548	13
1301014683	1	29.1453	-1.9309	3	1301	1	548	13
