BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
1501001692	3	29.4436	-1.669	5	1501	11	361	15
1501001720	3	29.4454	-1.6699	5	1501	11	361	15
1501001729	2	29.4453	-1.6699	4	1501	11	364	15
1501001730	2	29.445	-1.6694	4	1501	11	364	15
1501001731	2	29.445	-1.6692	4	1501	11	364	15
1501001734	2	29.4448	-1.669	4	1501	11	361	15
1501002069	2	29.4209	-1.686	4	1501	11	359	15
1501002070	2	29.4212	-1.6799	4	1501	11	359	15
1501002071	1	29.421	-1.6799	3	1501	11	359	15
1501002076	3	29.4236	-1.6832	5	1501	11	364	15
1501002077	3	29.4318	-1.688	5	1501	11	364	15
1501002078	3	29.4278	-1.6764	5	1501	11	364	15
1501002079	2	29.4287	-1.6747	4	1501	11	364	15
1501002080	2	29.4289	-1.6746	4	1501	11	364	15
1501002081	2	29.4277	-1.6734	4	1501	11	364	15
1501002082	2	29.4275	-1.6734	4	1501	11	364	15
1501002083	3	29.427	-1.6729	5	1501	11	364	15
1501002084	2	29.4269	-1.6727	4	1501	11	364	15
1501002086	2	29.4264	-1.6725	4	1501	11	364	15
1501002087	2	29.4263	-1.6723	4	1501	11	364	15
1501002088	3	29.4317	-1.6827	5	1501	11	364	15
1501002089	2	29.43	-1.6689	4	1501	11	364	15
1501002090	2	29.4319	-1.6688	4	1501	11	364	15
1501002091	3	29.4303	-1.6687	5	1501	11	364	15
1501002092	2	29.4264	-1.6723	4	1501	11	364	15
1501002093	2	29.4263	-1.672	4	1501	11	364	15
1501002094	2	29.4261	-1.672	4	1501	11	364	15
1501002095	2	29.426	-1.6719	4	1501	11	364	15
1501002096	2	29.4259	-1.6719	4	1501	11	364	15
1501002097	3	29.4257	-1.6717	5	1501	11	364	15
1501002098	2	29.4255	-1.6716	4	1501	11	364	15
1501002099	2	29.4253	-1.6714	4	1501	11	364	15
1501002100	2	29.4251	-1.6714	4	1501	11	364	15
1501002101	2	29.4254	-1.6713	4	1501	11	364	15
1501002102	2	29.4253	-1.6712	4	1501	11	364	15
1501002103	2	29.4249	-1.6711	4	1501	11	364	15
1501002104	2	29.4251	-1.6711	4	1501	11	364	15
1501002105	3	29.4248	-1.671	5	1501	11	364	15
1501002106	3	29.4249	-1.6708	5	1501	11	364	15
1501002107	2	29.4271	-1.6728	4	1501	11	364	15
1501002108	2	29.4294	-1.6687	4	1501	11	364	15
1501002109	2	29.4295	-1.6686	4	1501	11	364	15
1501002111	2	29.4293	-1.668	4	1501	11	359	15
1501002116	2	29.4381	-1.6392	4	1501	11	364	15
1501002117	2	29.4379	-1.6388	4	1501	11	364	15
1501002118	18	29.4348	-1.6492	1	1501	11	364	15
1501002119	1	29.4326	-1.6205	8	1501	5	364	15
1501002120	2	29.4352	-1.6204	9	1501	5	364	15
1501002121	3	29.433	-1.6204	10	1501	5	364	15
1501002122	3	29.4327	-1.6204	10	1501	5	364	15
1501002123	3	29.4392	-1.6212	10	1501	5	364	15
1501002124	3	29.4384	-1.6211	10	1501	5	364	15
1501002126	3	29.4387	-1.6211	10	1501	5	364	15
1501002127	3	29.4387	-1.621	10	1501	5	364	15
1501002128	2	29.4362	-1.6216	9	1501	5	364	15
1501002129	2	29.438	-1.6216	9	1501	5	364	15
1501002130	3	29.438	-1.621	10	1501	5	364	15
1501002131	3	29.436	-1.6209	10	1501	5	364	15
1501002132	2	29.4374	-1.6208	9	1501	5	364	15
1501002133	2	29.4361	-1.6208	9	1501	5	364	15
1501002134	3	29.4209	-1.6799	5	1501	11	364	15
1501002135	2	29.4211	-1.6797	4	1501	11	364	15
1501002136	2	29.421	-1.6796	4	1501	11	364	15
1501002137	3	29.4209	-1.6794	5	1501	11	364	15
1501002138	3	29.4211	-1.6794	5	1501	11	364	15
1501002139	2	29.4208	-1.6792	4	1501	11	364	15
1501002140	2	29.4207	-1.679	4	1501	11	364	15
1501002141	2	29.4203	-1.6789	4	1501	11	364	15
1501002142	2	29.4206	-1.6789	4	1501	11	364	15
1501002143	2	29.4203	-1.6787	4	1501	11	364	15
1501002144	3	29.4204	-1.6785	5	1501	11	364	15
1501002145	3	29.4204	-1.6784	5	1501	11	364	15
1501002146	2	29.4203	-1.6782	4	1501	11	364	15
1501002147	3	29.4202	-1.6781	5	1501	11	364	15
1501002148	3	29.4201	-1.6776	5	1501	11	364	15
1501002149	3	29.42	-1.6772	5	1501	11	364	15
1501002150	3	29.42	-1.6771	5	1501	11	364	15
