BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
0501073580	2	29.9134	-2.4513	4	0501	5	159	5
0501073581	3	29.9103	-2.4523	5	0501	5	159	5
0501073582	2	29.9104	-2.4523	4	0501	5	159	5
0501073583	1	29.9104	-2.4522	3	0501	5	159	5
0501073584	2	29.912	-2.4517	4	0501	5	159	5
0501073585	1	29.9121	-2.4516	3	0501	5	159	5
0501073586	3	29.9118	-2.451	5	0501	5	159	5
0501074323	2	29.9149	-2.4494	4	0501	5	159	5
0501074324	3	29.9149	-2.4488	5	0501	5	159	5
0501074327	2	29.9176	-2.4491	4	0501	5	159	5
0501074331	2	29.9164	-2.4461	4	0501	5	159	5
0501074332	2	29.9173	-2.4451	4	0501	5	159	5
0501074333	2	29.9173	-2.4451	4	0501	5	159	5
0501085798	1	29.884	-2.4963	3	0501	5	156	5
0501085811	2	29.886	-2.4957	4	0501	5	156	5
0501085812	2	29.8858	-2.4957	4	0501	5	156	5
0501085813	2	29.8864	-2.4957	4	0501	5	156	5
0501085814	1	29.8822	-2.4963	3	0501	5	156	5
0501085815	1	29.8832	-2.4962	3	0501	5	156	5
0501085816	2	29.8833	-2.4962	4	0501	5	156	5
0501085817	2	29.8828	-2.4962	4	0501	5	156	5
0501085818	3	29.8822	-2.4962	5	0501	5	156	5
0501085819	2	29.8825	-2.4962	4	0501	5	156	5
0501085820	1	29.883	-2.4962	3	0501	5	156	5
0501085821	3	29.8828	-2.4961	5	0501	5	156	5
0501085822	1	29.8826	-2.4961	3	0501	5	156	5
0501085823	1	29.8827	-2.4961	3	0501	5	156	5
0501085824	2	29.8821	-2.496	4	0501	5	156	5
0501085825	2	29.8824	-2.496	4	0501	5	156	5
0501085826	3	29.8824	-2.496	5	0501	5	156	5
0501085827	1	29.8843	-2.4961	3	0501	5	156	5
0501085828	3	29.8846	-2.4961	5	0501	5	156	5
0501085829	1	29.8838	-2.4961	3	0501	5	156	5
0501085830	2	29.8843	-2.4961	4	0501	5	156	5
0501085831	2	29.8846	-2.4961	4	0501	5	156	5
0501085832	2	29.8844	-2.496	4	0501	5	156	5
0501085833	1	29.8846	-2.496	3	0501	5	156	5
0501085834	2	29.8833	-2.4959	4	0501	5	156	5
0501085835	1	29.8819	-2.4959	3	0501	5	156	5
0501085836	2	29.8829	-2.4959	4	0501	5	156	5
0501085837	2	29.8835	-2.4959	4	0501	5	156	5
0501085838	2	29.8829	-2.4959	4	0501	5	156	5
0501085839	1	29.8828	-2.4958	3	0501	5	156	5
0501085840	1	29.8836	-2.4958	3	0501	5	156	5
0501085841	2	29.8829	-2.4958	4	0501	5	156	5
0501085842	2	29.8831	-2.4958	4	0501	5	156	5
0501085843	2	29.8832	-2.4958	4	0501	5	156	5
0501085844	1	29.8827	-2.4958	3	0501	5	156	5
0501085845	2	29.8828	-2.4958	4	0501	5	156	5
0501085846	1	29.8825	-2.4957	3	0501	5	156	5
0501085847	1	29.8835	-2.4956	3	0501	5	156	5
0501085848	2	29.8822	-2.4955	4	0501	5	156	5
0501085849	3	29.8827	-2.4955	5	0501	5	156	5
0501085850	3	29.8834	-2.4955	5	0501	5	156	5
0501087961	2	29.8326	-2.5004	4	0501	11	152	5
0501087962	2	29.8335	-2.5	4	0501	11	152	5
0501087963	2	29.8333	-2.4998	4	0501	11	152	5
0501087964	2	29.8333	-2.4997	4	0501	11	152	5
0501087965	2	29.8317	-2.5023	4	0501	11	152	5
0501087966	2	29.8318	-2.5023	4	0501	11	152	5
0501087967	2	29.8312	-2.5023	4	0501	11	152	5
0501087968	2	29.8307	-2.5012	4	0501	11	152	5
0501087969	2	29.8306	-2.5011	4	0501	11	152	5
0501087970	2	29.8311	-2.501	4	0501	11	152	5
0501087971	2	29.8306	-2.5009	4	0501	11	152	5
0501087972	2	29.8308	-2.5009	4	0501	11	152	5
0501087973	2	29.8317	-2.5009	4	0501	11	152	5
0501087974	1	29.8311	-2.5008	3	0501	11	152	5
0501087975	1	29.8308	-2.5008	3	0501	11	152	5
0501087976	1	29.8305	-2.5008	3	0501	11	152	5
0501088253	2	29.819	-2.5099	4	0501	11	152	5
0501088254	18	29.819	-2.5096	1	0501	11	152	5
