BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
2201030166	2	29.9806	-1.517	4	2201	5	30	22
2201030167	2	29.9742	-1.5138	4	2201	5	30	22
2201030168	1	29.9743	-1.5138	3	2201	5	30	22
2201030169	2	29.9755	-1.5137	4	2201	5	30	22
2201030170	2	29.9807	-1.5168	4	2201	5	30	22
2201030171	2	29.9804	-1.5168	4	2201	5	30	22
2201030172	2	29.981	-1.5167	4	2201	5	30	22
2201030173	3	29.9806	-1.5166	5	2201	5	30	22
2201030174	4	29.9801	-1.5166	5	2201	5	30	22
2201030175	2	29.9805	-1.5166	4	2201	5	30	22
2201030176	1	29.9799	-1.5165	3	2201	5	30	22
2201030177	2	29.9813	-1.5169	4	2201	5	30	22
2201030178	3	29.9814	-1.5164	5	2201	5	30	22
2201030179	2	29.9819	-1.5163	4	2201	5	30	22
2201030180	1	29.9815	-1.5163	3	2201	5	30	22
2201030181	3	29.9829	-1.5155	5	2201	5	30	22
2201030182	3	29.9831	-1.5154	5	2201	5	30	22
2201030183	2	29.9829	-1.5151	4	2201	5	30	22
2201030184	2	29.983	-1.5145	4	2201	5	30	22
2201030185	2	29.9851	-1.5119	4	2201	5	30	22
2201030186	2	29.9859	-1.5118	4	2201	5	30	22
2201030187	2	29.9849	-1.5118	4	2201	5	30	22
2201030188	2	29.9807	-1.5164	4	2201	5	30	22
2201030189	2	29.981	-1.5164	4	2201	5	30	22
2201030190	2	29.981	-1.5163	4	2201	5	30	22
2201030191	2	29.9805	-1.5162	4	2201	5	30	22
2201030192	2	29.9807	-1.5162	4	2201	5	30	22
2201030193	2	29.9821	-1.516	4	2201	5	30	22
2201030194	2	29.9819	-1.516	4	2201	5	30	22
2201030195	2	29.9826	-1.516	4	2201	5	30	22
2201030196	2	29.9811	-1.5159	4	2201	5	30	22
2201030197	2	29.9809	-1.5159	4	2201	5	30	22
2201030199	2	29.9819	-1.5159	4	2201	5	30	22
2201030200	2	29.9815	-1.5159	4	2201	5	30	22
2201030201	1	29.9827	-1.5158	3	2201	5	30	22
2201030202	2	29.9813	-1.5158	4	2201	5	30	22
2201030203	2	29.9817	-1.5157	4	2201	5	30	22
2201030204	2	29.9819	-1.5157	4	2201	5	30	22
2201030205	2	29.9814	-1.5157	4	2201	5	30	22
2201030206	2	29.9804	-1.5157	4	2201	5	30	22
2201030207	2	29.9804	-1.5157	4	2201	5	30	22
2201030208	2	29.9809	-1.5157	4	2201	5	30	22
2201030209	2	29.9803	-1.5156	4	2201	5	30	22
2201030210	1	29.9684	-1.5146	3	2201	5	30	22
2201030211	2	29.9684	-1.5145	4	2201	5	30	22
2201030212	1	29.9703	-1.5137	3	2201	5	30	22
2201030213	1	29.9705	-1.5134	3	2201	5	30	22
2201030214	2	29.9734	-1.5132	4	2201	5	30	22
2201030215	1	29.9731	-1.5131	3	2201	5	30	22
2201030216	3	29.9728	-1.513	5	2201	5	30	22
2201030217	2	29.9726	-1.513	4	2201	5	30	22
2201030218	2	29.9727	-1.5129	4	2201	5	30	22
2201030219	2	29.9721	-1.5129	4	2201	5	30	22
2201030220	2	29.9734	-1.5129	4	2201	5	30	22
2201030221	2	29.9734	-1.5129	4	2201	5	30	22
2201030222	3	29.9731	-1.5129	5	2201	5	30	22
2201030223	1	29.9727	-1.5129	3	2201	5	30	22
2201030224	2	29.9732	-1.5129	4	2201	5	30	22
2201030225	1	29.9716	-1.5128	3	2201	5	30	22
2201030226	2	29.973	-1.5128	4	2201	5	30	22
2201030227	2	29.9728	-1.5127	4	2201	5	30	22
2201030228	1	29.9694	-1.5128	3	2201	5	30	22
2201030229	2	29.9689	-1.5127	4	2201	5	30	22
2201030230	12	29.9697	-1.5126	1	2201	5	30	22
2201030231	2	29.9692	-1.5126	4	2201	5	30	22
2201031878	2	29.958	-1.5265	4	2201	5	30	22
2201031887	2	29.9631	-1.5252	4	2201	5	30	22
2201031911	1	29.9575	-1.5262	3	2201	5	30	22
2201031921	1	29.9567	-1.5262	3	2201	5	30	22
2201031923	2	29.9574	-1.5262	4	2201	5	30	22
2201031924	1	29.9562	-1.5261	3	2201	5	30	22
2201031925	1	29.9563	-1.5261	3	2201	5	30	22
2201031926	2	29.9566	-1.5261	4	2201	5	30	22
2201031927	1	29.9565	-1.5261	3	2201	5	30	22
2201031938	1	29.9561	-1.5259	3	2201	5	30	22
2201031947	2	29.9595	-1.5277	4	2201	5	30	22
2201031948	2	29.9593	-1.5276	4	2201	5	30	22
2201031954	2	29.9592	-1.5276	4	2201	5	30	22
2201031956	1	29.9591	-1.5275	3	2201	5	30	22
2201031957	2	29.9598	-1.5275	4	2201	5	30	22
2201031963	1	29.9601	-1.5271	3	2201	5	30	22
2201031966	2	29.9604	-1.5269	4	2201	5	30	22
2201031967	2	29.9606	-1.5269	4	2201	5	30	22
