BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
1901027558	2	29.9081	-1.6785	4	1901	10	525	19
1901027560	2	29.9079	-1.6783	4	1901	10	525	19
1901027570	2	29.9085	-1.6789	4	1901	10	525	19
1901027572	3	29.9082	-1.678	5	1901	10	525	19
1901027573	2	29.9095	-1.6772	4	1901	10	525	19
1901027574	1	29.9097	-1.6755	3	1901	10	525	19
1901027576	4	29.9112	-1.6759	5	1901	10	525	19
1901027577	3	29.9108	-1.6755	5	1901	10	525	19
1901027578	2	29.9108	-1.6755	4	1901	10	525	19
1901027579	2	29.9112	-1.6753	4	1901	10	525	19
1901027581	2	29.9135	-1.6728	4	1901	5	525	19
1901027582	2	29.9143	-1.6728	4	1901	5	525	19
1901027583	1	29.9133	-1.6728	3	1901	10	525	19
1901027584	3	29.9112	-1.6753	5	1901	10	525	19
1901027585	2	29.9106	-1.6742	4	1901	10	525	19
1901027586	2	29.9111	-1.6739	4	1901	10	525	19
1901027587	3	29.9103	-1.6738	5	1901	10	525	19
1901027588	2	29.9074	-1.6738	4	1901	10	525	19
1901027589	1	29.907	-1.6737	3	1901	10	525	19
1901027590	1	29.907	-1.6737	3	1901	10	525	19
1901027591	1	29.9082	-1.6736	3	1901	10	525	19
1901027592	2	29.9076	-1.6736	4	1901	10	525	19
1901027593	2	29.9083	-1.6741	4	1901	10	525	19
1901027594	2	29.9101	-1.6736	4	1901	10	525	19
1901027595	2	29.9091	-1.6726	4	1901	10	525	19
1901027596	3	29.9097	-1.6723	5	1901	10	525	19
1901027597	2	29.9086	-1.6721	4	1901	10	525	19
1901027598	2	29.9079	-1.6732	4	1901	10	525	19
1901027599	2	29.9074	-1.673	4	1901	10	525	19
1901027600	3	29.9073	-1.673	5	1901	10	525	19
1901027601	2	29.9077	-1.6729	4	1901	10	525	19
1901027602	2	29.907	-1.6727	4	1901	10	525	19
1901027603	2	29.9073	-1.6726	4	1901	10	525	19
1901027604	3	29.9066	-1.6726	5	1901	10	525	19
1901071249	2	29.9084	-1.6792	4	1901	10	525	19
1901071281	1	29.9081	-1.6788	3	1901	10	515	19
1901071283	2	29.9081	-1.6786	4	1901	10	515	19
1901071290	1	29.9079	-1.6782	3	1901	10	515	19
1901071291	3	29.9078	-1.6781	5	1901	10	515	19
1901071294	2	29.9076	-1.6778	4	1901	10	515	19
1901071296	2	29.9076	-1.6778	4	1901	10	515	19
1901071300	4	29.9076	-1.6773	5	1901	10	515	19
1901071301	2	29.9075	-1.6773	4	1901	10	515	19
1901071484	1	29.9076	-1.6771	3	1901	10	525	19
1901071485	2	29.9075	-1.6771	4	1901	10	525	19
1901071486	3	29.9076	-1.6769	5	1901	10	525	19
1901071521	2	29.9071	-1.6748	4	1901	10	515	19
1901072015	2	29.9073	-1.6726	4	1901	10	525	19
1901072016	2	29.9081	-1.6723	4	1901	10	525	19
1901072017	1	29.9061	-1.6721	3	1901	10	525	19
1901072019	2	29.9056	-1.6716	4	1901	10	515	19
1901072022	2	29.9056	-1.671	4	1901	10	515	19
1901072023	2	29.9051	-1.671	4	1901	10	515	19
1901072024	2	29.9053	-1.6703	4	1901	10	515	19
1901072025	3	29.9047	-1.6703	5	1901	10	515	19
1901072026	2	29.9047	-1.6702	4	1901	10	515	19
1901072031	2	29.9048	-1.6702	4	1901	10	515	19
1901072033	2	29.9047	-1.6701	4	1901	10	515	19
1901072034	4	29.9056	-1.6697	5	1901	10	515	19
1901072035	2	29.9054	-1.6696	4	1901	10	515	19
1901072036	2	29.9053	-1.6695	4	1901	10	515	19
1901072038	3	29.905	-1.669	5	1901	10	515	19
1901072044	2	29.9041	-1.6686	4	1901	10	515	19
1901072045	2	29.9043	-1.6683	4	1901	10	515	19
1901072047	2	29.904	-1.668	4	1901	10	515	19
1901072048	2	29.9038	-1.6679	4	1901	10	515	19
1901072241	2	29.8955	-1.6674	4	1901	10	525	19
1901072242	2	29.8958	-1.6672	4	1901	10	525	19
1901072243	1	29.8955	-1.6671	3	1901	10	525	19
1901072244	2	29.8958	-1.667	4	1901	10	525	19
1901072245	2	29.8956	-1.667	4	1901	10	525	19
1901072246	2	29.8963	-1.6669	4	1901	10	525	19
1901072247	2	29.8966	-1.6669	4	1901	10	525	19
1901072248	2	29.8965	-1.6669	4	1901	10	525	19
1901072249	2	29.8952	-1.6674	4	1901	10	525	19
1901072250	3	29.8953	-1.6672	5	1901	10	525	19
1901072251	2	29.8954	-1.6659	4	1901	10	525	19
1901072252	2	29.8953	-1.6659	4	1901	10	525	19
1901072253	2	29.8937	-1.6658	4	1901	10	525	19
1901072257	2	29.8973	-1.6663	4	1901	10	525	19
1901072258	2	29.8973	-1.6662	4	1901	10	525	19
1901072259	2	29.898	-1.666	4	1901	10	525	19
1901072260	1	29.898	-1.6659	3	1901	10	525	19
1901072261	3	29.9074	-1.6694	5	1901	10	525	19
1901072262	1	29.9074	-1.6694	3	1901	10	525	19
1901072263	2	29.908	-1.6691	4	1901	10	525	19
1901072264	2	29.9068	-1.6684	4	1901	10	525	19
1901072265	2	29.9076	-1.6684	4	1901	10	525	19
1901072266	1	29.9097	-1.6686	3	1901	10	525	19
1901072267	2	29.9087	-1.6685	4	1901	10	525	19
1901072268	2	29.9096	-1.6684	4	1901	10	525	19
1901072269	2	29.9092	-1.6684	4	1901	10	525	19
1901072270	2	29.9106	-1.6685	4	1901	10	525	19
1901072271	3	29.9108	-1.6684	5	1901	10	525	19
1901072272	2	29.9114	-1.6683	4	1901	5	525	19
1901072273	1	29.9121	-1.6683	3	1901	5	525	19
1901072274	2	29.9121	-1.6682	4	1901	5	525	19
1901072275	1	29.9106	-1.6682	3	1901	5	525	19
1901072276	2	29.9142	-1.669	4	1901	5	525	19
1901072277	2	29.9136	-1.6688	4	1901	5	525	19
1901072278	2	29.9136	-1.6687	4	1901	5	525	19
1901072279	2	29.9132	-1.6684	4	1901	5	525	19
1901072280	2	29.9138	-1.6679	4	1901	5	525	19
1901072281	3	29.9141	-1.6679	5	1901	5	525	19
1901072283	2	29.9086	-1.6683	4	1901	10	525	19
1901072284	1	29.909	-1.6683	3	1901	10	525	19
1901072285	2	29.9092	-1.6681	4	1901	10	525	19
1901072286	2	29.9097	-1.668	4	1901	10	525	19
1901072287	2	29.9096	-1.668	4	1901	10	525	19
1901072288	2	29.9101	-1.6678	4	1901	5	525	19
1901072289	2	29.9117	-1.6676	4	1901	5	525	19
1901072290	2	29.912	-1.6674	4	1901	5	525	19
1901072291	1	29.9114	-1.6672	3	1901	5	525	19
1901072292	2	29.9123	-1.6672	4	1901	5	525	19
1901072293	2	29.9108	-1.6669	4	1901	5	525	19
1901072294	2	29.9087	-1.6678	4	1901	10	525	19
1901072295	2	29.909	-1.6675	4	1901	10	525	19
1901072297	3	29.9087	-1.6669	5	1901	5	525	19
1901072300	2	29.9093	-1.6666	4	1901	5	525	19
1901072301	2	29.9091	-1.6665	4	1901	5	525	19
1901072302	2	29.9091	-1.6663	4	1901	5	525	19
1901072303	2	29.909	-1.6662	4	1901	5	525	19
1901072304	1	29.9103	-1.6669	3	1901	5	525	19
1901072305	2	29.9117	-1.6667	4	1901	5	525	19
1901072306	3	29.9112	-1.6666	5	1901	5	525	19
1901072307	3	29.9121	-1.6663	5	1901	5	525	19
1901072308	3	29.9122	-1.6662	5	1901	5	525	19
1901072309	1	29.9119	-1.6661	3	1901	5	525	19
1901072310	4	29.9103	-1.6661	5	1901	5	525	19
1901072311	2	29.9129	-1.6675	4	1901	5	525	19
1901072312	2	29.9132	-1.6673	4	1901	5	525	19
1901072313	2	29.914	-1.6664	4	1901	5	525	19
1901072314	2	29.9138	-1.6653	4	1901	5	525	19
1901072316	2	29.9059	-1.6684	4	1901	10	525	19
1901072317	3	29.9077	-1.6683	5	1901	10	525	19
1901072318	2	29.9079	-1.6682	4	1901	10	525	19
