BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
1001031213	2	29.7966	-2.0626	9	1001	7	291	10
1001031214	3	29.7966	-2.0625	10	1001	7	291	10
1001031215	2	29.7949	-2.0609	9	1001	7	291	10
1001031216	3	29.7951	-2.0608	10	1001	7	291	10
1001031217	2	29.7972	-2.0613	9	1001	7	291	10
1001031218	3	29.7971	-2.0612	10	1001	7	291	10
1001031219	2	29.7984	-2.0608	4	1001	7	291	10
1001031220	2	29.7977	-2.0608	9	1001	7	291	10
1001031221	2	29.7976	-2.0608	9	1001	7	291	10
1001031222	2	29.7952	-2.0606	9	1001	7	291	10
1001031223	3	29.7954	-2.0606	10	1001	7	291	10
1001031224	2	29.7954	-2.0606	9	1001	7	291	10
1001031225	2	29.7955	-2.0605	9	1001	7	291	10
1001031226	1	29.7955	-2.0605	8	1001	7	291	10
1001031227	2	29.7956	-2.0605	9	1001	7	291	10
1001031228	1	29.7969	-2.0605	8	1001	7	291	10
1001031229	1	29.7967	-2.0604	8	1001	7	291	10
1001031230	3	29.7968	-2.0603	10	1001	7	291	10
1001031231	1	29.797	-2.0602	8	1001	7	291	10
1001031232	1	29.7978	-2.0601	8	1001	7	291	10
1001031233	2	29.7949	-2.0603	9	1001	7	291	10
1001031234	2	29.7959	-2.0603	9	1001	7	291	10
1001031235	2	29.7959	-2.0602	9	1001	7	291	10
1001031236	1	29.7949	-2.0602	8	1001	7	291	10
1001031237	2	29.8129	-2.0597	4	1001	5	291	10
1001031238	1	29.8131	-2.0596	3	1001	5	291	10
1001031239	2	29.8113	-2.0596	4	1001	5	291	10
1001031240	2	29.8127	-2.0595	4	1001	5	291	10
1001031241	2	29.8126	-2.0595	4	1001	5	291	10
1001031242	2	29.8117	-2.0594	4	1001	5	291	10
1001031243	1	29.8129	-2.0594	3	1001	5	291	10
1001031297	1	29.7855	-2.0653	8	1001	7	291	10
1001031298	2	29.786	-2.0652	9	1001	7	291	10
1001031299	1	29.7859	-2.0652	8	1001	7	291	10
1001031300	2	29.7854	-2.0652	9	1001	7	291	10
1001031301	2	29.7856	-2.0651	9	1001	7	291	10
1001031302	2	29.7854	-2.0651	9	1001	7	291	10
1001031303	2	29.7861	-2.0651	9	1001	7	291	10
1001031304	2	29.7854	-2.0651	9	1001	7	291	10
1001031312	1	29.788	-2.0653	8	1001	7	291	10
1001031313	1	29.7879	-2.0652	8	1001	7	291	10
1001031314	3	29.7878	-2.0652	10	1001	7	291	10
1001031315	2	29.7877	-2.0652	9	1001	7	291	10
1001031316	2	29.7877	-2.0651	9	1001	7	291	10
1001031317	2	29.7878	-2.0651	9	1001	7	291	10
1001031318	2	29.7878	-2.065	9	1001	7	291	10
1001031319	1	29.786	-2.065	8	1001	7	291	10
1001031320	1	29.7858	-2.065	8	1001	7	291	10
