BuildingID	BuildingType	Long	Lat	SocClust_Id	SectorCode_Id	BiomasPat_Id	elec	lpg
2001012731	2	29.7146	-1.6542	4	2001	2	50	20
2001012735	2	29.7133	-1.6555	4	2001	2	50	20
2001012736	1	29.713	-1.6554	3	2001	2	50	20
2001012737	2	29.7137	-1.654	4	2001	2	50	20
2001012739	1	29.7122	-1.6562	3	2001	2	50	20
2001012740	3	29.7111	-1.656	5	2001	2	50	20
2001012742	1	29.7124	-1.6559	3	2001	2	50	20
2001012869	4	29.7083	-1.6559	5	2001	2	50	20
2001012876	2	29.7076	-1.6557	4	2001	2	50	20
2001012877	2	29.7086	-1.6556	4	2001	2	50	20
2001012878	1	29.7083	-1.6556	3	2001	2	50	20
2001012879	2	29.7075	-1.6555	4	2001	2	50	20
2001012880	2	29.7076	-1.6554	4	2001	2	50	20
2001012881	3	29.7074	-1.6554	5	2001	2	50	20
2001012884	2	29.7105	-1.6552	4	2001	2	50	20
2001012886	2	29.7095	-1.6532	4	2001	2	50	20
2001012890	2	29.706	-1.6518	4	2001	2	50	20
2001012891	1	29.706	-1.6517	3	2001	2	50	20
2001012892	2	29.7079	-1.6534	4	2001	2	50	20
2001012893	2	29.7083	-1.6532	4	2001	2	50	20
2001012894	2	29.7078	-1.6531	4	2001	2	50	20
2001012895	3	29.7078	-1.6529	5	2001	2	50	20
2001012896	2	29.7082	-1.6529	4	2001	2	50	20
2001012897	3	29.7078	-1.6528	5	2001	2	50	20
2001012898	3	29.7068	-1.6523	5	2001	2	50	20
2001012899	2	29.7068	-1.6523	4	2001	2	50	20
2001012900	2	29.7085	-1.6515	4	2001	2	50	20
2001012901	3	29.7075	-1.6511	5	2001	2	50	20
2001012902	1	29.7085	-1.6511	3	2001	2	50	20
2001012903	2	29.7094	-1.6529	4	2001	2	50	20
2001012904	2	29.709	-1.6527	4	2001	2	50	20
2001012905	2	29.7093	-1.6526	4	2001	2	50	20
2001012906	2	29.7096	-1.6526	4	2001	2	50	20
2001012907	2	29.7092	-1.6526	4	2001	2	50	20
2001012908	2	29.709	-1.6522	4	2001	2	50	20
2001012909	3	29.7089	-1.6517	5	2001	2	50	20
2001012910	2	29.7093	-1.6515	4	2001	2	50	20
2001012911	2	29.7095	-1.6504	4	2001	2	50	20
2001012962	2	29.7045	-1.6512	4	2001	2	50	20
2001012963	2	29.7045	-1.6502	4	2001	2	50	20
2001012964	2	29.7043	-1.6502	4	2001	2	50	20
2001012965	2	29.7044	-1.65	4	2001	2	48	20
2001012966	2	29.7039	-1.65	4	2001	2	48	20
2001013330	2	29.6952	-1.6491	4	2001	2	50	20
2001013333	2	29.698	-1.651	4	2001	2	50	20
2001013334	2	29.6969	-1.6491	4	2001	2	50	20
2001013335	1	29.6961	-1.65	3	2001	2	50	20
2001013336	1	29.6964	-1.6499	3	2001	2	50	20
2001013337	2	29.6962	-1.6494	4	2001	2	50	20
2001013338	2	29.6966	-1.6493	4	2001	2	50	20
2001013339	1	29.6957	-1.649	3	2001	2	50	20
2001013340	2	29.6951	-1.649	4	2001	2	50	20
2001013341	1	29.695	-1.6487	3	2001	2	50	20
2001013342	2	29.6946	-1.6484	4	2001	2	50	20
2001013343	2	29.6951	-1.6484	4	2001	2	50	20
2001013344	2	29.6951	-1.6483	4	2001	2	50	20
2001013345	1	29.6971	-1.6489	3	2001	2	50	20
2001013346	1	29.6969	-1.6487	3	2001	2	50	20
2001013347	2	29.6973	-1.6487	4	2001	2	50	20
2001013348	2	29.6976	-1.6486	4	2001	2	50	20
2001013349	3	29.6973	-1.6486	5	2001	2	50	20
2001013350	2	29.6972	-1.6484	4	2001	2	50	20
2001013351	2	29.6966	-1.649	4	2001	2	50	20
2001013352	2	29.6955	-1.6487	4	2001	2	50	20
2001013353	2	29.6956	-1.6486	4	2001	2	50	20
2001013354	2	29.6956	-1.6486	4	2001	2	50	20
2001013355	3	29.6952	-1.6483	5	2001	2	50	20
2001013356	2	29.6954	-1.6483	4	2001	2	50	20
2001013357	2	29.6975	-1.6483	4	2001	2	50	20
2001013358	1	29.6975	-1.648	3	2001	2	50	20
2001013359	2	29.6975	-1.648	4	2001	2	50	20
2001013360	2	29.6977	-1.6474	4	2001	2	50	20
2001013361	2	29.6979	-1.6473	4	2001	2	50	20
2001013426	1	29.6903	-1.6435	3	2001	2	50	20
2001013427	2	29.6896	-1.6434	4	2001	2	50	20
2001013428	1	29.69	-1.6433	3	2001	2	50	20
2001013429	1	29.689	-1.642	3	2001	2	50	20
2001013430	1	29.6898	-1.6417	3	2001	2	50	20
2001013431	2	29.6899	-1.6417	4	2001	2	50	20
2001013432	1	29.6891	-1.6416	3	2001	2	50	20
2001013433	2	29.6895	-1.6415	4	2001	2	50	20
2001013434	2	29.6945	-1.6483	4	2001	2	50	20
2001013435	2	29.6948	-1.6481	4	2001	2	50	20
2001013436	4	29.6948	-1.6481	5	2001	2	50	20
2001013437	2	29.6943	-1.6481	4	2001	2	50	20
2001013438	1	29.6945	-1.648	3	2001	2	50	20
2001013439	1	29.6951	-1.6464	3	2001	2	50	20
2001013440	2	29.6952	-1.6477	4	2001	2	50	20
2001013441	1	29.6956	-1.6467	3	2001	2	50	20
2001013442	2	29.6967	-1.6463	4	2001	2	50	20
2001013443	2	29.6967	-1.6461	4	2001	2	50	20
2001013444	1	29.6954	-1.6459	3	2001	2	50	20
2001013445	1	29.6966	-1.6459	3	2001	2	50	20
2001013446	1	29.6963	-1.6459	3	2001	2	50	20
2001013447	2	29.6957	-1.6459	4	2001	2	50	20
2001013452	1	29.6935	-1.6445	3	2001	2	50	20
2001013453	1	29.6932	-1.6444	3	2001	2	50	20
2001013454	1	29.6927	-1.6439	3	2001	2	50	20
2001013455	1	29.696	-1.6458	3	2001	2	50	20
2001013456	2	29.6957	-1.6457	4	2001	2	50	20
2001013457	2	29.6968	-1.6457	4	2001	2	50	20
