year	Fuel_Id	Fuel_name	Sector	Sub_sector	OPEX/CAPEX/Income	M$/yr
2035	2	LPG	Subsides & Taxes	Appliances	OPEX	-0.12482946352485302
2035	2	LPG	Upstream	Import	OPEX	4.718860285182025
2035	2	LPG	Upstream	Processing	CAPEX	1.0688665887035464
2035	2	LPG	Upstream	Processing	OPEX	0.45203383244457945
2035	2	LPG	Upstream	Transport	CAPEX	0.6573548807386183
2035	2	LPG	Upstream	Transport	OPEX	1.1297503547892571
2035	3	Biogas	Subsides & Taxes	Appliances	OPEX	0.026463965139443973
2035	3	Biogas	Subsides & Taxes	Fuel	OPEX	0.36325280004103616
2035	4	Charcoal	Subsides & Taxes	Appliances	OPEX	0.0
2035	4	Charcoal	Subsides & Taxes	Fuel	OPEX	18.658312898958517
2035	5	Com-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2035	5	Com-Firewood	Subsides & Taxes	Fuel	OPEX	23.60019148724159
2035	6	Free-Biomass	Subsides & Taxes	Appliances	OPEX	0.0
2035	6	Free-Biomass	Subsides & Taxes	Fuel	OPEX	0.0
2035	7	Pellets	Subsides & Taxes	Appliances	OPEX	0.0
2035	7	Pellets	Subsides & Taxes	Fuel	OPEX	1.5705319598639587
2035	8	Free-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2035	8	Free-Firewood	Subsides & Taxes	Fuel	OPEX	0.0
2035	9	Ethanol	Subsides & Taxes	Appliances	OPEX	0.0
2035	9	Ethanol	Subsides & Taxes	Fuel	OPEX	0.0
2036	0	All_Fuels	Carbon_Economy	Deforestation	OPEX	6.979602635212167
2036	0	All_Fuels	Carbon_Economy	Emissions	OPEX	29.39511165475633
2036	1	Electricity	E-TOTAL	Tariff	INCOME	595.1090682209194
2036	1	Electricity	E-cooking	Fraction of electricity	CAPEX	61.48196637645036
2036	1	Electricity	E-cooking	Fraction of electricity	OPEX	-13.021274877135308
2036	1	Electricity	E-cooking	Tariff	INCOME	29.368074190723313
2036	1	Electricity	Grid	Distribution	CAPEX	-22.033870824825094
2036	1	Electricity	Grid	Distribution	OPEX	2.8356294670356856
2036	1	Electricity	Grid	Generation	CAPEX	171.08552909356223
2036	1	Electricity	Grid	Generation	OPEX	55.21254501791756
2036	1	Electricity	Off Grid	Distribution	CAPEX	-3.774411947451462
2036	1	Electricity	Off Grid	Distribution	OPEX	0.6969923953198918
2036	1	Electricity	Off Grid	Generation	CAPEX	44.28559608358625
2036	1	Electricity	Off Grid	Generation	OPEX	15.006187144492968
2036	1	Electricity	Off Grid	percentage	Other	0.0
2036	1	Electricity	Subsides & Taxes	Appliances	OPEX	-0.24854992474153523
2036	2	LPG	LPG	Tariff	INCOME	4.922971371709712
2036	2	LPG	Local	Processing	CAPEX	0.0046140641018300715
2036	2	LPG	Local	Processing	OPEX	0.0016944135625146346
2036	2	LPG	Local	Transport	CAPEX	0.02652942231354584
2036	2	LPG	Local	Transport	OPEX	0.008022317202581165
2036	2	LPG	Subsides & Taxes	Appliances	OPEX	-0.13726471143271834
2036	2	LPG	Upstream	Import	OPEX	5.475586137375424
2036	2	LPG	Upstream	Processing	CAPEX	1.058177922816511
2036	2	LPG	Upstream	Processing	OPEX	0.45621186185390766
2036	2	LPG	Upstream	Transport	CAPEX	0.6573548807386183
2036	2	LPG	Upstream	Transport	OPEX	1.1402037066758466
2036	3	Biogas	Subsides & Taxes	Appliances	OPEX	0.028147606843158368
2036	3	Biogas	Subsides & Taxes	Fuel	OPEX	0.3863630014004142
2036	4	Charcoal	Subsides & Taxes	Appliances	OPEX	0.0
2036	4	Charcoal	Subsides & Taxes	Fuel	OPEX	19.729515743802093
2036	5	Com-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2036	5	Com-Firewood	Subsides & Taxes	Fuel	OPEX	24.530481728642297
2036	6	Free-Biomass	Subsides & Taxes	Appliances	OPEX	0.0
2036	6	Free-Biomass	Subsides & Taxes	Fuel	OPEX	0.0
2036	7	Pellets	Subsides & Taxes	Appliances	OPEX	0.0
2036	7	Pellets	Subsides & Taxes	Fuel	OPEX	1.7232156533046936
2036	8	Free-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2036	8	Free-Firewood	Subsides & Taxes	Fuel	OPEX	0.0
2036	9	Ethanol	Subsides & Taxes	Appliances	OPEX	0.0
2036	9	Ethanol	Subsides & Taxes	Fuel	OPEX	0.0
2037	0	All_Fuels	Carbon_Economy	Deforestation	OPEX	7.1771558305289895
2037	0	All_Fuels	Carbon_Economy	Emissions	OPEX	30.08531247105506
2037	1	Electricity	E-TOTAL	Tariff	INCOME	642.7649792135612
2037	1	Electricity	E-cooking	Fraction of electricity	CAPEX	60.867146712685866
2037	1	Electricity	E-cooking	Fraction of electricity	OPEX	-17.873176749624193
2037	1	Electricity	E-cooking	Tariff	INCOME	32.71448553999632
2037	1	Electricity	Grid	Distribution	CAPEX	-21.81353211657684
2037	1	Electricity	Grid	Distribution	OPEX	2.6419306111448106
2037	1	Electricity	Grid	Generation	CAPEX	169.3746738026266
2037	1	Electricity	Grid	Generation	OPEX	60.77162589699397
2037	1	Electricity	Off Grid	Distribution	CAPEX	-3.736667827976948
2037	1	Electricity	Off Grid	Distribution	OPEX	0.647913205281689
2037	1	Electricity	Off Grid	Generation	CAPEX	43.842740122750385
2037	1	Electricity	Off Grid	Generation	OPEX	14.842209740826913
2037	1	Electricity	Off Grid	percentage	Other	0.0
2037	1	Electricity	Subsides & Taxes	Appliances	OPEX	-0.2743311292490106
2037	2	LPG	LPG	Tariff	INCOME	5.376491451898014
2037	2	LPG	Local	Processing	CAPEX	0.004567923460811771
2037	2	LPG	Local	Processing	OPEX	0.0017055579271217872
2037	2	LPG	Local	Transport	CAPEX	0.02652942231354584
2037	2	LPG	Local	Transport	OPEX	0.008077026869564921
2037	2	LPG	Subsides & Taxes	Appliances	OPEX	-0.14979744405243017
2037	2	LPG	Upstream	Import	OPEX	6.296187424075207
2037	2	LPG	Upstream	Processing	CAPEX	1.047596143588346
2037	2	LPG	Upstream	Processing	OPEX	0.4602611272918049
2037	2	LPG	Upstream	Transport	CAPEX	0.6573548807386183
2037	2	LPG	Upstream	Transport	OPEX	1.150657058562436
2037	3	Biogas	Subsides & Taxes	Appliances	OPEX	0.029853522796432934
2037	3	Biogas	Subsides & Taxes	Fuel	OPEX	0.4097789461916214
2037	4	Charcoal	Subsides & Taxes	Appliances	OPEX	0.0
2037	4	Charcoal	Subsides & Taxes	Fuel	OPEX	20.81666370213763
2037	5	Com-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2037	5	Com-Firewood	Subsides & Taxes	Fuel	OPEX	25.474146201650225
2037	6	Free-Biomass	Subsides & Taxes	Appliances	OPEX	0.0
2037	6	Free-Biomass	Subsides & Taxes	Fuel	OPEX	0.0
2037	7	Pellets	Subsides & Taxes	Appliances	OPEX	0.0
2037	7	Pellets	Subsides & Taxes	Fuel	OPEX	1.8779599623875654
2037	8	Free-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2037	8	Free-Firewood	Subsides & Taxes	Fuel	OPEX	0.0
2037	9	Ethanol	Subsides & Taxes	Appliances	OPEX	0.0
2037	9	Ethanol	Subsides & Taxes	Fuel	OPEX	0.0
2038	0	All_Fuels	Carbon_Economy	Deforestation	OPEX	3.6626603635083033
2038	0	All_Fuels	Carbon_Economy	Emissions	OPEX	15.301481541639555
2038	1	Electricity	E-TOTAL	Tariff	INCOME	339.452581243291
2038	1	Electricity	E-cooking	Fraction of electricity	CAPEX	30.18587672460669
2038	1	Electricity	E-cooking	Fraction of electricity	OPEX	-10.72526216671231
2038	1	Electricity	E-cooking	Tariff	INCOME	17.626319499383072
2038	1	Electricity	Grid	Distribution	CAPEX	-10.824828464449588
2038	1	Electricity	Grid	Distribution	OPEX	1.2494522955414507
2038	1	Electricity	Grid	Generation	CAPEX	84.05111929315811
2038	1	Electricity	Grid	Generation	OPEX	32.43392889019897
2038	1	Electricity	Off Grid	Distribution	CAPEX	-1.8542979674410216
2038	1	Electricity	Off Grid	Distribution	OPEX	0.30583739306236624
2038	1	Electricity	Off Grid	Generation	CAPEX	21.756684736056904
2038	1	Electricity	Off Grid	Generation	OPEX	7.360170011136773
2038	1	Electricity	Off Grid	percentage	Other	0.0
2038	1	Electricity	Subsides & Taxes	Appliances	OPEX	-0.14695726850236446
2038	2	LPG	LPG	Tariff	INCOME	2.8604817026449547
2038	2	LPG	Local	Processing	CAPEX	0.0022668033603070585
2038	2	LPG	Local	Processing	OPEX	0.0008568352334877182
2038	2	LPG	Local	Transport	CAPEX	0.01326471115677292
2038	2	LPG	Local	Transport	OPEX	0.00405902955990137
2038	2	LPG	Subsides & Taxes	Appliances	OPEX	-0.07962911949033645
2038	2	LPG	Upstream	Import	OPEX	3.4770017609896375
2038	2	LPG	Upstream	Processing	CAPEX	0.5198630141032987
2038	2	LPG	Upstream	Processing	OPEX	0.23160939020947555
2038	2	LPG	Upstream	Transport	CAPEX	0.3286774403693091
2038	2	LPG	Upstream	Transport	OPEX	0.5792485362386891
2038	3	Biogas	Subsides & Taxes	Appliances	OPEX	0.015573503236300466
2038	3	Biogas	Subsides & Taxes	Fuel	OPEX	0.21376685720472255
2038	4	Charcoal	Subsides & Taxes	Appliances	OPEX	0.0
2038	4	Charcoal	Subsides & Taxes	Fuel	OPEX	10.821046143647257
2038	5	Com-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2038	5	Com-Firewood	Subsides & Taxes	Fuel	OPEX	13.095168913706537
2038	6	Free-Biomass	Subsides & Taxes	Appliances	OPEX	0.0
2038	6	Free-Biomass	Subsides & Taxes	Fuel	OPEX	0.0
2038	7	Pellets	Subsides & Taxes	Appliances	OPEX	0.0
2038	7	Pellets	Subsides & Taxes	Fuel	OPEX	0.9976588766524348
2038	8	Free-Firewood	Subsides & Taxes	Appliances	OPEX	0.0
2038	8	Free-Firewood	Subsides & Taxes	Fuel	OPEX	0.0
2038	9	Ethanol	Subsides & Taxes	Appliances	OPEX	0.0
2038	9	Ethanol	Subsides & Taxes	Fuel	OPEX	0.0
