DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal	Com-Firewood	Electricity	Ethanol	Free-Biomass	Free-Firewood	LPG	Pellets
84	Kirehe	276	28	urban	7.1642	1.04039235	1.37615	1.0	1.0	1.0	1.37615	1.0	1.0
85	Ngoma	320	29	rural	3.00020655643422	0.9349242123925233	1.1514948526240114	1.0	1.0	1.0	1.1514948526240114	1.0	1.0
85	Ngoma	320	29	urban	7.380900000000001	1.0216732149999999	1.535825	1.0	1.0	1.0	1.535825	1.0	1.0
86	Ngoma	330	29	rural	3.0002	0.9233552553085479	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
86	Ngoma	330	29	urban	7.7618	0.99004643	1.82165	1.0	1.0	1.0	1.82165	1.0	1.0
87	Ngoma	328	29	rural	3.0002000000000004	0.9557535626942483	1.152456130171544	1.0	1.0	1.0	1.152456130171544	1.0	1.0
87	Ngoma	328	29	urban	7.7618	0.99004643	1.82165	1.0	1.0	1.0	1.82165	1.0	1.0
88	Ngoma	322	29	rural	3.0007871990604817	0.9431336645860247	1.1550467997651204	1.0	1.0	1.0	1.1550467997651204	1.0	1.0
88	Ngoma	322	29	urban	7.3809000000000005	1.0216732149999999	1.535825	1.0	1.0	1.0	1.535825	1.0	1.0
89	Ngoma	331	29	rural	3.0002	0.9279916832363752	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
89	Ngoma	331	29	urban	7.3809	1.0290084050393187	1.5358249999999998	1.0	1.0	1.0	1.5358249999999998	1.0	1.0
90	Ngoma	329	29	rural	3.0002004008016034	0.9062406112224448	1.1547094188376754	1.0	1.0	1.0	1.1547094188376754	1.0	1.0
90	Ngoma	329	29	urban	7.7618	0.99004643	1.82165	1.0	1.0	1.0	1.82165	1.0	1.0
91	Ngoma	333	29	rural	3.0002	0.943031990518732	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
91	Ngoma	333	29	urban	7.3809	1.0233226532022472	1.535825	1.0	1.0	1.0	1.535825	1.0	1.0
