DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal_0	Charcoal_1	Charcoal_2	Com-Firewood_0	Com-Firewood_1	Com-Firewood_2	Electric_0	Electric_1	Electric_2	Ethanol	Free-Biomass_0	Free-Biomass_1	Free-Biomass_2	Free-Firewood_0	Free-Firewood_1	Free-Firewood_2	LPG	Pellets
135	Rwamagana	576	24	urban	0.0	0.07999999999999999	0.3299999999999999	0.026999999999999993	0.07999999999999999	0.04999999999999999	0.014999999999999996	0.014999999999999996	0.0019999999999999996	0.0009999999999999998	0.019999999999999997	0.007999999999999998	0.004999999999999999	0.0029999999999999988	0.029999999999999992	0.014999999999999996	0.01799999999999999	0.29999999999999993	0.0009999999999999998
136	Rwamagana	573	24	rural	0.00019999999999999998	0.019999999999999997	0.049999999999999996	0.004	0.30999999999999994	0.22600000000000003	0.027	0.002	9.999999999999999e-05	9.999999999999999e-05	0.0	0.03	0.028999999999999995	0.013999999999999999	0.15	0.09999999999999999	0.014599999999999998	0.019999999999999997	0.003
136	Rwamagana	573	24	urban	0.0	0.07999999999999997	0.3299999999999999	0.026999999999999996	0.07999999999999997	0.04999999999999999	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999993	0.007999999999999998	0.004999999999999998	0.0029999999999999996	0.029999999999999995	0.014999999999999998	0.018	0.29999999999999993	0.0009999999999999998
137	Rwamagana	572	24	rural	0.00020000000000000004	0.020000000000000004	0.05000000000000001	0.004	0.31	0.226	0.02700000000000001	0.002	0.00010000000000000002	0.00010000000000000002	0.0	0.030000000000000002	0.029000000000000005	0.014	0.15	0.10000000000000002	0.014600000000000005	0.020000000000000004	0.003000000000000001
137	Rwamagana	572	24	urban	0.0	0.08	0.33	0.027	0.08	0.049999999999999996	0.014999999999999998	0.014999999999999998	0.002	0.001	0.02	0.008	0.005	0.003	0.029999999999999995	0.014999999999999998	0.018	0.3	0.001
138	Rwamagana	565	24	rural	0.00020000000000000004	0.02	0.05	0.003999999999999999	0.31	0.22600000000000003	0.027	0.0019999999999999996	0.00010000000000000002	0.00010000000000000002	0.0	0.029999999999999995	0.028999999999999998	0.013999999999999999	0.14999999999999997	0.1	0.0146	0.02	0.002999999999999999
138	Rwamagana	565	24	urban	0.0	0.08	0.33000000000000007	0.027000000000000003	0.08	0.05	0.015	0.015	0.002	0.001	0.02	0.008	0.005	0.003	0.03	0.015	0.018	0.30000000000000004	0.001
139	Rwamagana	583	24	rural	0.0002	0.02	0.05	0.004	0.31000000000000005	0.2260000000000001	0.027000000000000007	0.002	0.0001	0.0001	0.0	0.030000000000000002	0.029	0.014000000000000004	0.15	0.1	0.014600000000000004	0.02	0.003
139	Rwamagana	583	24	urban	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	Rwamagana	570	24	rural	0.00019999999999999998	0.019999999999999997	0.05000000000000001	0.003999999999999999	0.31	0.226	0.026999999999999996	0.0019999999999999996	9.999999999999999e-05	9.999999999999999e-05	0.0	0.029999999999999992	0.029	0.013999999999999999	0.15	0.10000000000000002	0.014599999999999997	0.019999999999999997	0.0029999999999999996
140	Rwamagana	570	24	urban	0.0	0.08	0.32999999999999996	0.027000000000000003	0.08	0.049999999999999996	0.015000000000000003	0.015000000000000003	0.0020000000000000005	0.0010000000000000002	0.02	0.008000000000000002	0.005	0.0030000000000000005	0.030000000000000006	0.015000000000000003	0.017999999999999995	0.3	0.0010000000000000002
141	Rwamagana	569	24	rural	0.0002	0.019999999999999997	0.049999999999999996	0.004	0.31	0.22599999999999998	0.026999999999999996	0.002	0.0001	0.0001	0.0	0.03	0.028999999999999998	0.014	0.15	0.09999999999999999	0.014599999999999998	0.019999999999999997	0.003
141	Rwamagana	569	24	urban	0.0	0.07999999999999999	0.33	0.02699999999999999	0.07999999999999999	0.049999999999999996	0.014999999999999996	0.014999999999999996	0.002	0.001	0.019999999999999997	0.008	0.004999999999999999	0.0029999999999999996	0.029999999999999992	0.014999999999999996	0.017999999999999995	0.29999999999999993	0.001
142	Rwamagana	317	24	rural	0.00020000000000000006	0.020000000000000004	0.05	0.004000000000000001	0.31	0.22600000000000003	0.027000000000000007	0.0020000000000000005	0.00010000000000000003	0.00010000000000000003	0.0	0.03	0.028999999999999998	0.014000000000000002	0.15	0.1	0.0146	0.020000000000000004	0.0030000000000000005
142	Rwamagana	317	24	urban	0.0	0.08000000000000002	0.33000000000000007	0.027	0.08000000000000002	0.05	0.015	0.015	0.002	0.001	0.020000000000000004	0.008	0.005000000000000001	0.003000000000000001	0.03	0.015	0.018	0.30000000000000004	0.001
143	Rwamagana	585	24	rural	0.0002	0.02	0.049999999999999996	0.003999999999999999	0.31	0.22599999999999998	0.026999999999999993	0.0019999999999999996	0.0001	0.0001	0.0	0.03	0.028999999999999998	0.013999999999999999	0.14999999999999997	0.09999999999999999	0.0146	0.02	0.002999999999999999
143	Rwamagana	585	24	urban	0.0	0.08000000000000002	0.33	0.027000000000000003	0.08000000000000002	0.05	0.014999999999999998	0.014999999999999998	0.002	0.001	0.020000000000000004	0.008	0.005000000000000001	0.003	0.029999999999999995	0.014999999999999998	0.018	0.3	0.001
144	Rwamagana	571	24	rural	0.0002	0.02	0.049999999999999996	0.004	0.31	0.226	0.027	0.002	0.0001	0.0001	0.0	0.03	0.029	0.013999999999999999	0.15	0.09999999999999999	0.014599999999999998	0.02	0.0029999999999999996
144	Rwamagana	571	24	urban	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	Rwamagana	578	24	rural	0.00019999999999999998	0.019999999999999997	0.049999999999999996	0.004	0.30999999999999994	0.22599999999999995	0.026999999999999996	0.002	9.999999999999999e-05	9.999999999999999e-05	0.0	0.030000000000000002	0.02899999999999999	0.013999999999999999	0.14999999999999997	0.09999999999999999	0.014599999999999998	0.019999999999999997	0.0029999999999999996
145	Rwamagana	578	24	urban	0.0	0.07999999999999997	0.32999999999999996	0.026999999999999993	0.07999999999999997	0.04999999999999999	0.014999999999999996	0.014999999999999996	0.0019999999999999996	0.0009999999999999998	0.019999999999999993	0.007999999999999998	0.004999999999999998	0.0029999999999999996	0.029999999999999992	0.014999999999999996	0.017999999999999995	0.3	0.0009999999999999998
146	Rwamagana	582	24	rural	0.00019999999999999996	0.019999999999999997	0.049999999999999996	0.003999999999999999	0.30999999999999994	0.226	0.026999999999999993	0.0019999999999999996	9.999999999999998e-05	9.999999999999998e-05	0.0	0.029999999999999995	0.02899999999999999	0.013999999999999999	0.14999999999999997	0.09999999999999999	0.014599999999999998	0.019999999999999997	0.002999999999999999
146	Rwamagana	582	24	urban	0.0	0.08	0.33	0.027	0.08	0.05	0.015	0.015	0.0019999999999999996	0.0009999999999999998	0.02	0.007999999999999998	0.005	0.003	0.03	0.015	0.018	0.29999999999999993	0.0009999999999999998
147	Rwamagana	577	24	rural	0.00019999999999999998	0.019999999999999997	0.049999999999999996	0.003999999999999999	0.30999999999999994	0.22599999999999998	0.027	0.0019999999999999996	9.999999999999999e-05	9.999999999999999e-05	0.0	0.029999999999999995	0.028999999999999998	0.013999999999999997	0.14999999999999994	0.09999999999999999	0.014599999999999997	0.019999999999999997	0.0029999999999999996
147	Rwamagana	577	24	urban	0.0	0.08	0.33	0.027	0.08	0.049999999999999996	0.015	0.015	0.002	0.001	0.02	0.008	0.005	0.0030000000000000005	0.03	0.015	0.018	0.29999999999999993	0.001
148	Rwamagana	566	24	rural	0.00020000000000000004	0.02	0.049999999999999996	0.004	0.31	0.226	0.026999999999999996	0.002	0.00010000000000000002	0.00010000000000000002	0.0	0.029999999999999995	0.029	0.014000000000000004	0.15	0.09999999999999999	0.0146	0.02	0.003
148	Rwamagana	566	24	urban	0.0	0.08000000000000003	0.33000000000000007	0.027000000000000003	0.08000000000000003	0.05000000000000002	0.015000000000000001	0.015000000000000001	0.0020000000000000005	0.0010000000000000002	0.020000000000000007	0.008000000000000002	0.005000000000000002	0.0030000000000000005	0.030000000000000002	0.015000000000000001	0.018000000000000006	0.30000000000000004	0.0010000000000000002
149	Rwamagana	567	24	rural	0.0002	0.02	0.05	0.004000000000000001	0.31000000000000005	0.22600000000000003	0.027	0.0020000000000000005	0.0001	0.0001	0.0	0.030000000000000002	0.029	0.014	0.15	0.1	0.014599999999999998	0.02	0.0030000000000000005
149	Rwamagana	567	24	urban	0.0	0.07999999999999999	0.33	0.026999999999999996	0.07999999999999999	0.05	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999997	0.007999999999999998	0.004999999999999999	0.003	0.029999999999999995	0.014999999999999998	0.018	0.29999999999999993	0.0009999999999999998
150	Rwamagana	568	24	rural	0.0002	0.02	0.049999999999999996	0.004	0.31	0.22599999999999998	0.027000000000000003	0.002	0.0001	0.0001	0.0	0.03	0.029	0.014	0.15	0.09999999999999999	0.0146	0.02	0.003
150	Rwamagana	568	24	urban	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151	Gasabo	82	2	rural	0.00019999999999999996	0.019999999999999993	0.04999999999999999	0.003999999999999999	0.30999999999999994	0.22599999999999998	0.026999999999999993	0.0019999999999999996	9.999999999999998e-05	9.999999999999998e-05	0.0	0.02999999999999999	0.028999999999999998	0.013999999999999999	0.14999999999999997	0.09999999999999998	0.014599999999999997	0.019999999999999993	0.0029999999999999996
151	Gasabo	82	2	urban	0.0	0.07999999999999997	0.32999999999999985	0.02699999999999999	0.07999999999999997	0.049999999999999975	0.014999999999999993	0.014999999999999993	0.001999999999999999	0.0009999999999999996	0.019999999999999993	0.007999999999999997	0.004999999999999998	0.002999999999999999	0.029999999999999985	0.014999999999999993	0.017999999999999988	0.2999999999999999	0.0009999999999999996
152	Gasabo	95	2	rural	0.0002	0.019999999999999997	0.05000000000000001	0.004	0.31	0.226	0.027000000000000003	0.002	0.0001	0.0001	0.0	0.03	0.029	0.014	0.15	0.10000000000000002	0.014599999999999998	0.019999999999999997	0.0029999999999999996
152	Gasabo	95	2	urban	0.0	0.07999999999999999	0.33	0.027	0.07999999999999999	0.049999999999999996	0.014999999999999996	0.014999999999999996	0.002	0.001	0.019999999999999997	0.008	0.004999999999999999	0.003	0.029999999999999992	0.014999999999999996	0.017999999999999995	0.3	0.001
153	Gasabo	318	2	rural	0.0002	0.019999999999999997	0.049999999999999996	0.003999999999999999	0.31	0.226	0.027	0.0019999999999999996	0.0001	0.0001	0.0	0.029999999999999995	0.029	0.013999999999999999	0.14999999999999997	0.09999999999999999	0.0146	0.019999999999999997	0.003
153	Gasabo	318	2	urban	0.0	0.08	0.33000000000000007	0.027	0.08	0.05000000000000001	0.015000000000000001	0.015000000000000001	0.0020000000000000005	0.0010000000000000002	0.02	0.008000000000000002	0.005	0.003	0.030000000000000002	0.015000000000000001	0.018	0.3	0.0010000000000000002
154	Gasabo	85	2	rural	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154	Gasabo	85	2	urban	0.0	0.08000000000000002	0.33	0.027000000000000007	0.08000000000000002	0.05000000000000002	0.015000000000000003	0.015000000000000003	0.002000000000000001	0.0010000000000000005	0.020000000000000004	0.008000000000000004	0.005000000000000001	0.0030000000000000005	0.030000000000000006	0.015000000000000003	0.018000000000000002	0.30000000000000004	0.0010000000000000005
155	Gasabo	99	2	rural	0.00020000000000000006	0.020000000000000004	0.05000000000000001	0.004000000000000001	0.3100000000000001	0.22600000000000003	0.02700000000000001	0.0020000000000000005	0.00010000000000000003	0.00010000000000000003	0.0	0.030000000000000006	0.02900000000000001	0.014	0.15000000000000002	0.10000000000000002	0.014600000000000004	0.020000000000000004	0.003000000000000001
155	Gasabo	99	2	urban	0.0	0.08000000000000002	0.33000000000000007	0.027	0.08000000000000002	0.049999999999999996	0.015	0.015	0.0020000000000000005	0.0010000000000000002	0.020000000000000004	0.008000000000000002	0.005000000000000001	0.003	0.03	0.015	0.018	0.30000000000000004	0.0010000000000000002
156	Gasabo	87	2	rural	0.00019999999999999998	0.020000000000000004	0.05	0.004	0.31	0.22599999999999995	0.026999999999999996	0.002	9.999999999999999e-05	9.999999999999999e-05	0.0	0.030000000000000002	0.029	0.014000000000000002	0.14999999999999997	0.1	0.0146	0.020000000000000004	0.0029999999999999996
156	Gasabo	87	2	urban	0.0	0.08000000000000002	0.33	0.027000000000000003	0.08000000000000002	0.05000000000000001	0.015000000000000001	0.015000000000000001	0.002	0.001	0.020000000000000004	0.008	0.005000000000000001	0.003000000000000001	0.030000000000000002	0.015000000000000001	0.018	0.30000000000000004	0.001
157	Gasabo	96	2	rural	0.00020000000000000004	0.02	0.05	0.004	0.31	0.226	0.026999999999999996	0.002	0.00010000000000000002	0.00010000000000000002	0.0	0.030000000000000006	0.029	0.013999999999999999	0.15	0.1	0.014599999999999998	0.02	0.003
157	Gasabo	96	2	urban	0.0	0.07999999999999999	0.32999999999999996	0.026999999999999996	0.07999999999999999	0.049999999999999996	0.014999999999999996	0.014999999999999996	0.0019999999999999996	0.0009999999999999998	0.019999999999999997	0.007999999999999998	0.004999999999999999	0.002999999999999999	0.029999999999999992	0.014999999999999996	0.017999999999999995	0.29999999999999993	0.0009999999999999998
158	Gasabo	92	2	rural	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	Gasabo	92	2	urban	0.0	0.08000000000000002	0.3300000000000001	0.02700000000000001	0.08000000000000002	0.05000000000000002	0.015000000000000003	0.015000000000000003	0.0020000000000000005	0.0010000000000000002	0.020000000000000004	0.008000000000000002	0.005000000000000001	0.0030000000000000005	0.030000000000000006	0.015000000000000003	0.018000000000000006	0.3	0.0010000000000000002
159	Gasabo	93	2	rural	0.0002	0.020000000000000004	0.05000000000000001	0.004000000000000001	0.31000000000000005	0.22600000000000006	0.027000000000000003	0.0020000000000000005	0.0001	0.0001	0.0	0.03	0.029000000000000005	0.014	0.15000000000000002	0.10000000000000002	0.014600000000000004	0.020000000000000004	0.003
159	Gasabo	93	2	urban	0.0	0.07999999999999997	0.32999999999999996	0.026999999999999996	0.07999999999999997	0.049999999999999996	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999993	0.007999999999999998	0.004999999999999998	0.0029999999999999996	0.029999999999999995	0.014999999999999998	0.017999999999999995	0.2999999999999999	0.0009999999999999998
160	Gasabo	3	2	rural	0.0002	0.02	0.05	0.004000000000000001	0.31	0.22599999999999998	0.027	0.0020000000000000005	0.0001	0.0001	0.0	0.030000000000000002	0.029	0.014000000000000002	0.15	0.1	0.0146	0.02	0.003
160	Gasabo	3	2	urban	0.0	0.08	0.33	0.026999999999999996	0.08	0.05000000000000001	0.015000000000000001	0.015000000000000001	0.0020000000000000005	0.0010000000000000002	0.02	0.008000000000000002	0.005	0.0030000000000000005	0.030000000000000002	0.015000000000000001	0.018000000000000002	0.30000000000000004	0.0010000000000000002
161	Gasabo	79	2	rural	0.0002	0.02	0.05	0.004	0.31	0.226	0.027	0.002	0.0001	0.0001	0.0	0.03	0.029	0.014	0.15	0.1	0.014600000000000002	0.02	0.003
161	Gasabo	79	2	urban	0.0	0.08	0.32999999999999996	0.026999999999999996	0.08	0.05	0.014999999999999998	0.014999999999999998	0.002	0.001	0.02	0.008	0.005	0.0029999999999999996	0.029999999999999995	0.014999999999999998	0.017999999999999995	0.29999999999999993	0.001
162	Gasabo	77	2	rural	0.0002	0.02	0.05	0.004	0.31	0.226	0.026999999999999996	0.002	0.0001	0.0001	0.0	0.029999999999999992	0.028999999999999998	0.013999999999999999	0.15	0.1	0.0146	0.02	0.0029999999999999996
162	Gasabo	77	2	urban	0.0	0.07999999999999999	0.32999999999999996	0.027	0.07999999999999999	0.05	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999997	0.007999999999999998	0.004999999999999999	0.003	0.029999999999999995	0.014999999999999998	0.017999999999999995	0.3	0.0009999999999999998
163	Gasabo	94	2	rural	0.0002	0.02	0.05	0.004	0.31	0.226	0.026999999999999996	0.002	0.0001	0.0001	0.0	0.03	0.029	0.014000000000000002	0.15000000000000002	0.1	0.014600000000000002	0.02	0.003
163	Gasabo	94	2	urban	0.0	0.07999999999999997	0.3299999999999999	0.026999999999999996	0.07999999999999997	0.04999999999999999	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999993	0.007999999999999998	0.004999999999999998	0.002999999999999999	0.029999999999999995	0.014999999999999998	0.01799999999999999	0.29999999999999993	0.0009999999999999998
164	Gasabo	74	2	rural	0.0002	0.02	0.05	0.004	0.31	0.226	0.027	0.002	0.0001	0.0001	0.0	0.03	0.029	0.014	0.15	0.1	0.014600000000000002	0.02	0.003
164	Gasabo	74	2	urban	0.0	0.08	0.33000000000000007	0.027000000000000007	0.08	0.05	0.015	0.015	0.002	0.001	0.02	0.008	0.005	0.003	0.03	0.015	0.018	0.3	0.001
165	Gasabo	97	2	rural	0.00019999999999999998	0.019999999999999997	0.049999999999999996	0.003999999999999999	0.31	0.22599999999999998	0.026999999999999996	0.0019999999999999996	9.999999999999999e-05	9.999999999999999e-05	0.0	0.029999999999999995	0.028999999999999998	0.013999999999999997	0.15	0.09999999999999999	0.014599999999999997	0.019999999999999997	0.0029999999999999996
165	Gasabo	97	2	urban	0.0	0.08000000000000002	0.33000000000000007	0.027000000000000003	0.08000000000000002	0.05000000000000002	0.015000000000000006	0.015000000000000006	0.0020000000000000005	0.0010000000000000002	0.020000000000000004	0.008000000000000002	0.005000000000000001	0.0030000000000000005	0.030000000000000013	0.015000000000000006	0.018000000000000002	0.3	0.0010000000000000002
166	Gasabo	88	2	rural	0.00019999999999999996	0.019999999999999993	0.05	0.003999999999999999	0.30999999999999994	0.22599999999999998	0.026999999999999993	0.0019999999999999996	9.999999999999998e-05	9.999999999999998e-05	0.0	0.029999999999999985	0.02899999999999999	0.013999999999999997	0.14999999999999997	0.1	0.014599999999999995	0.019999999999999993	0.0029999999999999988
166	Gasabo	88	2	urban	0.0	0.08000000000000002	0.33000000000000007	0.027000000000000007	0.08000000000000002	0.05000000000000001	0.015	0.015	0.0020000000000000005	0.0010000000000000002	0.020000000000000004	0.008000000000000002	0.005000000000000001	0.0030000000000000005	0.03	0.015	0.018	0.30000000000000004	0.0010000000000000002
167	Gasabo	84	2	rural	0.0002	0.02	0.05000000000000001	0.004	0.31	0.226	0.027000000000000003	0.002	0.0001	0.0001	0.0	0.030000000000000006	0.029000000000000005	0.014000000000000004	0.15	0.10000000000000002	0.0146	0.02	0.003
167	Gasabo	84	2	urban	0.0	0.08	0.32999999999999996	0.027	0.08	0.05000000000000001	0.015	0.015	0.0019999999999999996	0.0009999999999999998	0.02	0.007999999999999998	0.005	0.003	0.03	0.015	0.017999999999999995	0.30000000000000004	0.0009999999999999998
168	Gasabo	86	2	rural	0.0002	0.02	0.049999999999999996	0.004	0.31	0.22599999999999998	0.027	0.002	0.0001	0.0001	0.0	0.03	0.028999999999999998	0.014	0.15	0.09999999999999999	0.0146	0.02	0.003
168	Gasabo	86	2	urban	0.0	0.08000000000000003	0.33000000000000007	0.027000000000000003	0.08000000000000003	0.05000000000000001	0.015000000000000005	0.015000000000000005	0.0020000000000000005	0.0010000000000000002	0.020000000000000007	0.008000000000000002	0.005000000000000002	0.0030000000000000005	0.03000000000000001	0.015000000000000005	0.018000000000000002	0.30000000000000004	0.0010000000000000002
169	Gasabo	98	2	rural	0.00019999999999999998	0.02	0.049999999999999996	0.004	0.31	0.22599999999999998	0.027	0.002	9.999999999999999e-05	9.999999999999999e-05	0.0	0.03	0.028999999999999995	0.013999999999999999	0.15	0.09999999999999999	0.0146	0.02	0.0029999999999999996
169	Gasabo	98	2	urban	0.0	0.08000000000000003	0.33000000000000007	0.027000000000000007	0.08000000000000003	0.05000000000000001	0.015000000000000003	0.015000000000000003	0.0020000000000000005	0.0010000000000000002	0.020000000000000007	0.008000000000000002	0.005000000000000002	0.0030000000000000005	0.030000000000000006	0.015000000000000003	0.018000000000000002	0.30000000000000004	0.0010000000000000002
170	Gasabo	76	2	rural	0.0002	0.019999999999999997	0.05000000000000001	0.004	0.31	0.226	0.027	0.002	0.0001	0.0001	0.0	0.030000000000000002	0.02900000000000001	0.014	0.15	0.10000000000000002	0.0146	0.019999999999999997	0.003
170	Gasabo	76	2	urban	0.0	0.08	0.33000000000000007	0.027000000000000003	0.08	0.05000000000000001	0.015	0.015	0.0020000000000000005	0.0010000000000000002	0.02	0.008000000000000002	0.005	0.003	0.03	0.015	0.018000000000000002	0.3	0.0010000000000000002
171	Gasabo	587	2	rural	0.0002	0.019999999999999997	0.05	0.004	0.31	0.22600000000000003	0.027	0.002	0.0001	0.0001	0.0	0.03	0.028999999999999998	0.014000000000000002	0.14999999999999997	0.1	0.0146	0.019999999999999997	0.003
171	Gasabo	587	2	urban	0.0	0.08000000000000003	0.33000000000000007	0.027000000000000007	0.08000000000000003	0.05000000000000002	0.015000000000000006	0.015000000000000006	0.0020000000000000005	0.0010000000000000002	0.020000000000000007	0.008000000000000002	0.005000000000000002	0.003000000000000001	0.030000000000000013	0.015000000000000006	0.018000000000000002	0.30000000000000004	0.0010000000000000002
172	Gasabo	75	2	rural	0.00020000000000000004	0.020000000000000004	0.05000000000000001	0.004000000000000001	0.31000000000000005	0.2260000000000001	0.027000000000000003	0.0020000000000000005	0.00010000000000000002	0.00010000000000000002	0.0	0.030000000000000002	0.029000000000000005	0.014000000000000002	0.15000000000000002	0.10000000000000002	0.014600000000000005	0.020000000000000004	0.0030000000000000005
172	Gasabo	75	2	urban	0.0	0.08	0.33000000000000007	0.026999999999999993	0.08	0.04999999999999999	0.014999999999999996	0.014999999999999996	0.0019999999999999996	0.0009999999999999998	0.02	0.007999999999999998	0.005	0.002999999999999999	0.029999999999999992	0.014999999999999996	0.017999999999999995	0.29999999999999993	0.0009999999999999998
173	Gasabo	71	2	rural	0.0002	0.02	0.05	0.004	0.31	0.22599999999999998	0.027	0.002	0.0001	0.0001	0.0	0.029999999999999995	0.029	0.014	0.15	0.1	0.0146	0.02	0.003
173	Gasabo	71	2	urban	0.0	0.07999999999999999	0.33	0.027000000000000003	0.07999999999999999	0.049999999999999996	0.014999999999999998	0.014999999999999998	0.002	0.001	0.019999999999999997	0.008	0.004999999999999999	0.0029999999999999996	0.029999999999999995	0.014999999999999998	0.018	0.3	0.001
174	Gasabo	73	2	rural	0.00019999999999999998	0.02	0.049999999999999996	0.004	0.30999999999999994	0.226	0.027	0.002	9.999999999999999e-05	9.999999999999999e-05	0.0	0.029999999999999995	0.028999999999999998	0.013999999999999999	0.15	0.09999999999999999	0.014599999999999998	0.02	0.0029999999999999996
174	Gasabo	73	2	urban	0.0	0.07999999999999997	0.32999999999999996	0.026999999999999993	0.07999999999999997	0.04999999999999999	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999993	0.007999999999999998	0.004999999999999998	0.003	0.029999999999999995	0.014999999999999998	0.017999999999999995	0.29999999999999993	0.0009999999999999998
175	Gasabo	68	2	rural	0.00019999999999999996	0.019999999999999997	0.04999999999999999	0.003999999999999999	0.3099999999999999	0.22599999999999998	0.026999999999999986	0.0019999999999999996	9.999999999999998e-05	9.999999999999998e-05	0.0	0.029999999999999995	0.028999999999999998	0.013999999999999995	0.14999999999999997	0.09999999999999998	0.014599999999999997	0.019999999999999997	0.002999999999999999
175	Gasabo	68	2	urban	0.0	0.08	0.33	0.027	0.08	0.049999999999999996	0.015	0.015	0.002	0.001	0.02	0.008	0.005	0.003	0.03	0.015	0.018	0.29999999999999993	0.001
176	Gasabo	89	2	rural	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176	Gasabo	89	2	urban	0.0	0.08	0.33000000000000007	0.027	0.08	0.05	0.015	0.015	0.0020000000000000005	0.0010000000000000002	0.02	0.008000000000000002	0.005	0.0030000000000000005	0.03	0.015	0.018	0.30000000000000004	0.0010000000000000002
177	Gasabo	67	2	rural	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	Gasabo	67	2	urban	0.0	0.08000000000000003	0.33000000000000007	0.027000000000000007	0.08000000000000003	0.05000000000000001	0.015000000000000003	0.015000000000000003	0.0020000000000000005	0.0010000000000000002	0.020000000000000007	0.008000000000000002	0.005000000000000002	0.003000000000000001	0.030000000000000006	0.015000000000000003	0.018000000000000002	0.30000000000000004	0.0010000000000000002
178	Gasabo	70	2	rural	0.0002	0.02	0.05	0.004	0.31	0.22600000000000006	0.027	0.002	0.0001	0.0001	0.0	0.03	0.02900000000000001	0.014000000000000004	0.15	0.1	0.014599999999999998	0.02	0.003
178	Gasabo	70	2	urban	0.0	0.07999999999999999	0.33	0.027	0.07999999999999999	0.049999999999999996	0.014999999999999998	0.014999999999999998	0.0019999999999999996	0.0009999999999999998	0.019999999999999997	0.007999999999999998	0.004999999999999999	0.002999999999999999	0.029999999999999995	0.014999999999999998	0.017999999999999995	0.29999999999999993	0.0009999999999999998
179	Gasabo	91	2	rural	0.0002	0.02	0.049999999999999996	0.004	0.31	0.22599999999999998	0.027	0.002	0.0001	0.0001	0.0	0.029999999999999992	0.028999999999999998	0.013999999999999999	0.15000000000000002	0.09999999999999999	0.014599999999999998	0.02	0.003
179	Gasabo	91	2	urban	0.0	0.07999999999999996	0.3299999999999999	0.02699999999999999	0.07999999999999996	0.04999999999999999	0.014999999999999996	0.014999999999999996	0.0019999999999999996	0.0009999999999999998	0.01999999999999999	0.007999999999999998	0.0049999999999999975	0.0029999999999999996	0.029999999999999992	0.014999999999999996	0.017999999999999995	0.29999999999999993	0.0009999999999999998
180	Gasabo	80	2	rural	0.00019999999999999998	0.019999999999999997	0.049999999999999996	0.004	0.31	0.22599999999999998	0.026999999999999993	0.002	9.999999999999999e-05	9.999999999999999e-05	0.0	0.029999999999999995	0.028999999999999998	0.013999999999999999	0.14999999999999997	0.09999999999999999	0.014599999999999995	0.019999999999999997	0.0029999999999999996
180	Gasabo	80	2	urban	0.0	0.08000000000000002	0.33000000000000007	0.027000000000000003	0.08000000000000002	0.05	0.015000000000000003	0.015000000000000003	0.0020000000000000005	0.0010000000000000002	0.020000000000000004	0.008000000000000002	0.005000000000000001	0.0030000000000000005	0.030000000000000006	0.015000000000000003	0.018	0.30000000000000004	0.0010000000000000002
181	Gasabo	78	2	rural	0.0002	0.020000000000000004	0.05	0.004	0.31	0.22599999999999998	0.027	0.002	0.0001	0.0001	0.0	0.03	0.029000000000000005	0.014000000000000002	0.15	0.1	0.014600000000000002	0.020000000000000004	0.0030000000000000005
181	Gasabo	78	2	urban	0.0	0.08000000000000002	0.3300000000000001	0.027000000000000007	0.08000000000000002	0.050000000000000024	0.015000000000000005	0.015000000000000005	0.0020000000000000005	0.0010000000000000002	0.020000000000000004	0.008000000000000002	0.005000000000000001	0.003000000000000001	0.03000000000000001	0.015000000000000005	0.018000000000000006	0.3000000000000001	0.0010000000000000002
182	Gasabo	180	2	rural	0.0002	0.02	0.05	0.004000000000000001	0.31000000000000005	0.22600000000000003	0.027	0.0020000000000000005	0.0001	0.0001	0.0	0.030000000000000002	0.029000000000000005	0.014000000000000002	0.14999999999999997	0.1	0.014600000000000002	0.02	0.003
