DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal	Com-Firewood	Electricity	Ethanol	Free-Biomass	Free-Firewood	LPG	Pellets
39	Gatsibo	121	26	urban	1.0	1.0414675	0.7323575	1.0	1.0	1.0	1.0	1.0	1.0
40	Gatsibo	115	26	rural	1.0	0.90981	0.6274525	1.0	1.0	1.0	1.0	1.0	1.0
40	Gatsibo	115	26	urban	1.0	0.882935	0.6647150000000001	1.0	1.0	1.0	1.0	1.0	1.0
41	Gatsibo	114	26	rural	1.0	0.90981	0.6274525	1.0	1.0	1.0	1.0	1.0	1.0
41	Gatsibo	114	26	urban	1.0	0.882935	0.6647150000000001	1.0	1.0	1.0	1.0	1.0	1.0
42	Gatsibo	101	26	rural	1.0	0.90981	0.6274525000000001	1.0	1.0	1.0	1.0	1.0	1.0
42	Gatsibo	101	26	urban	1.0	1.0414675000000002	0.7323575000000002	1.0	1.0	1.0	1.0	1.0	1.0
43	Gatsibo	112	26	rural	1.0	0.90981	0.6274525000000001	1.0	1.0	1.0	1.0	1.0	1.0
43	Gatsibo	112	26	urban	1.0	1.0414675000000002	0.7323575000000002	1.0	1.0	1.0	1.0	1.0	1.0
44	Gatsibo	107	26	rural	1.0	0.90981	0.6274525	1.0	1.0	1.0	1.0	1.0	1.0
44	Gatsibo	107	26	urban	1.0	1.0414675	0.7323575	1.0	1.0	1.0	1.0	1.0	1.0
45	Gatsibo	116	26	rural	1.0	0.90981	0.6274525	1.0	1.0	1.0	1.0	1.0	1.0
45	Gatsibo	116	26	urban	1.0	0.882935	0.6647150000000001	1.0	1.0	1.0	1.0	1.0	1.0
46	Gatsibo	105	26	rural	1.0	0.90981	0.6274525	1.0	1.0	1.0	1.0	1.0	1.0
46	Gatsibo	105	26	urban	1.0	1.0414675	0.7323575	1.0	1.0	1.0	1.0	1.0	1.0
47	Gatsibo	113	26	rural	1.0	0.90981	0.6274525	1.0	1.0	1.0	1.0	1.0	1.0
47	Gatsibo	113	26	urban	1.0	1.0414675	0.7323575	1.0	1.0	1.0	1.0	1.0	1.0
48	Kayonza	231	27	rural	1.0	0.96233	0.6510143477251624	1.0	1.0	1.0	1.0	1.0	1.0
48	Kayonza	231	27	urban	1.0	1.0651011842105262	0.9440632894736843	1.0	1.0	1.0	1.0	1.0	1.0
49	Kayonza	239	27	rural	1.0	0.96233	0.6549700170931821	1.0	1.0	1.0	1.0	1.0	1.0
49	Kayonza	239	27	urban	1.0	1.0914169736842105	0.8782738157894737	1.0	1.0	1.0	1.0	1.0	1.0
50	Kayonza	234	27	rural	1.0	0.9621676293855398	0.6468431285132779	1.0	1.0	1.0	1.0	1.0	1.0
50	Kayonza	234	27	urban	1.0	1.1256274999999998	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
51	Kayonza	236	27	rural	1.0	0.9622919494949495	0.6470056136363638	1.0	1.0	1.0	1.0	1.0	1.0
51	Kayonza	236	27	urban	1.0	1.0426781912442395	0.9494295276497696	1.0	1.0	1.0	1.0	1.0	1.0
52	Kayonza	232	27	rural	1.0	0.96233	0.670139428708384	1.0	1.0	1.0	1.0	1.0	1.0
52	Kayonza	232	27	urban	1.0	1.0257779211793019	1.0370314951865223	1.0	1.0	1.0	1.0	1.0	1.0
53	Kayonza	233	27	rural	1.0	0.96233	0.6608088304671159	1.0	1.0	1.0	1.0	1.0	1.0
53	Kayonza	233	27	urban	1.0	1.0258639998029169	1.041860625739062	1.0	1.0	1.0	1.0	1.0	1.0
54	Kayonza	221	27	rural	1.0	0.96233	0.6468824999999999	1.0	1.0	1.0	1.0	1.0	1.0
54	Kayonza	221	27	urban	1.0	1.1256274999999998	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
55	Kayonza	237	27	rural	1.0	0.9616166839378236	0.6467368134715025	1.0	1.0	1.0	1.0	1.0	1.0
55	Kayonza	237	27	urban	1.0	1.1256274999999998	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
56	Kayonza	222	27	rural	1.0	0.9623141594753193	0.6468792647566448	1.0	1.0	1.0	1.0	1.0	1.0
56	Kayonza	222	27	urban	1.0	1.1256274999999998	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
57	Kayonza	226	27	rural	1.0	0.9622580602160423	0.6468688588830154	1.0	1.0	1.0	1.0	1.0	1.0
57	Kayonza	226	27	urban	1.0	1.051255	0.7854950000000002	1.0	1.0	1.0	1.0	1.0	1.0
58	Kayonza	238	27	rural	1.0	0.9615505609084652	0.6473653759463179	1.0	1.0	1.0	1.0	1.0	1.0
58	Kayonza	238	27	urban	1.0	1.0373415718562875	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
59	Kayonza	235	27	rural	1.0	0.9623244225644063	0.6468820384216762	1.0	1.0	1.0	1.0	1.0	1.0
59	Kayonza	235	27	urban	1.0	1.0256275	0.7927474999999999	1.0	1.0	1.0	1.0	1.0	1.0
60	Kayonza	229	27	rural	1.0	0.9622656668219222	0.6468771759043627	1.0	1.0	1.0	1.0	1.0	1.0
60	Kayonza	229	27	urban	1.0	1.051255	0.7854950000000002	1.0	1.0	1.0	1.0	1.0	1.0
61	Kayonza	227	27	rural	1.0	0.96233	0.6468824999999999	1.0	1.0	1.0	1.0	1.0	1.0
61	Kayonza	227	27	urban	1.0	1.1032394402985073	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
62	Kayonza	224	27	rural	1.0	0.9623300000000001	0.6468825000000001	1.0	1.0	1.0	1.0	1.0	1.0
62	Kayonza	224	27	urban	1.0	1.1122941666666666	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
63	Kayonza	586	27	rural	1.0	0.9623300000000001	0.6478186497839655	1.0	1.0	1.0	1.0	1.0	1.0
